cod_est,FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,PromedioDeRadiacion,SumaDeLluvia,V_Max,V_Med,V_Min,SumaDeCV1,SumaDeCV2,SumaDeCV3,SumaDeCV4,PromedioDeDireccion
AL003,2019-06-07T00:00:00,26.93,20.37875,12.54,81.7,55.7658333333333,29.25,1.27734015,0,21.52,2.79883333333333,0,122,638,473,203,2.33333333333333
AL003,2019-06-08T00:00:00,30.49,22.4533333333333,15.32,86.8,51.0645833333333,23.66,1.2640698,0,19.62,4.32629166666667,0,496,228,240,464,2.5
AL003,2019-06-09T00:00:00,25.22,20.4016666666667,16.34,81,68.77,57.14,1.05155385,0,22.26,3.41283333333333,0,152,745,387,149,2.25
AL003,2019-06-10T00:00:00,29.49,23.8,18.33,68.57,34.01,18.09,1.2982929,0,15.77,3.13641666666667,0,109,342,517,463,3.29166666666667
AL003,2019-06-11T00:00:00,28.21,21.9079166666667,14.72,81.3,47.72625,32.74,1.29222735,0,23.96,3.6935,0,191,611,455,182,2.375
AL003,2019-06-12T00:00:00,26.4,20.3770833333333,16.14,76.87,59.8620833333333,36.53,1.2541077,0,21.27,5.042125,0,689,322,249,172,1.75
AL003,2019-06-13T00:00:00,28.71,21.0766666666667,15.26,90.5,64.2208333333333,35.33,1.22695395,0,18.63,4.04020833333333,0,253,360,452,359,3
AL003,2019-06-14T00:00:00,28.91,21.4754166666667,15.86,95.1,58.63,21.15,1.3046109,0.4,18.73,3.14208333333333,0,129,633,582,90,2.45833333333333
AL003,2019-06-15T00:00:00,27.23,21.65875,15.37,67.05,42.0416666666667,25.32,1.3457124,0,17.11,2.54333333333333,0,121,565,572,178,2.41666666666667
AL003,2019-06-16T00:00:00,30.09,22.5495833333333,15.87,78.69,41.5183333333333,20.16,0.95268855,0,17.96,2.85425,0,274,309,478,369,3.04166666666667
AL003,2019-06-17T00:00:00,28.48,21.5079166666667,14.85,87.2,55.29125,25.26,1.32497145,0,20.32,2.93683333333333,0,86,624,445,276,2.625
AL003,2019-06-18T00:00:00,27.13,21.4116666666667,16.03,88.7,50.6316666666667,32.05,1.29592305,0,25.9,3.51458333333333,0,102,665,444,222,2.54166666666667
AL003,2019-06-19T00:00:00,28.31,21.7970833333333,14.11,94.6,62.35,37.72,1.28339175,0,20.6,2.69179166666667,0,135,630,412,256,2.58333333333333
AL003,2019-06-20T00:00:00,32.46,23.8333333333333,16.61,91.7,48.78,22.21,1.30792785,0,22.83,2.94533333333333,0,54,616,588,184,2.58333333333333
AL003,2019-06-21T00:00:00,28.81,22.5275,16,84.5,60.94,42.43,1.29098895,0,20.78,2.74395833333333,0,158,667,475,132,2.41666666666667
AL003,2019-06-22T00:00:00,29.98,23.2179166666667,16.98,82.3,62.84375,42.58,1.26773325,0,15.14,2.59325,0,157,500,528,252,2.66666666666667
AL003,2019-06-23T00:00:00,29.02,22.44375,17.49,91.5,68.7204166666667,50.92,1.25146725,0,20,3.03033333333333,0,152,698,410,174,2.375
AL003,2019-06-24T00:00:00,29.25,22.7170833333333,15.43,92.4,64.0133333333333,40.92,1.2653574,0,20.5,3.24708333333333,0,136,765,300,237,2.45833333333333
AL003,2019-06-25T00:00:00,29.79,24.1,18.84,84.1,58.8404166666667,36.8,1.2627831,0,17.46,3.06391666666667,0,106,680,384,264,2.58333333333333
AL003,2019-06-26T00:00:00,30.15,23.7220833333333,17.92,93.6,71.8529166666667,47.43,1.092732,0.2,17.43,2.48133333333333,0,232,509,343,345,2.58333333333333
AL003,2019-06-27T00:00:00,33.77,26.2129166666667,18.8,94.2,62.9920833333333,42.48,1.06661445,0,16.33,3.22929166666667,0,208,562,310,354,2.625
AL003,2019-06-28T00:00:00,37.82,29.7808333333333,22.03,56.47,32.365,12.83,1.23325785,0,21.94,4.68733333333333,0,469,176,178,602,3
AL003,2019-06-29T00:00:00,37.41,29.4958333333333,21.49,53.47,30.66375,14.36,1.22712435,0,19.12,2.75654166666667,0,214,421,355,440,2.70833333333333
AL003,2019-06-30T00:00:00,35.19,27.69875,21.16,60.18,34.9895833333333,18.09,1.24041945,0,19.16,2.86033333333333,0,158,621,393,265,2.54166666666667
AL003,2019-07-01T00:00:00,33.02,26.6591666666667,20.48,89.7,48.6370833333333,29.19,1.25594025,0,20.92,3.287625,0,151,648,389,242,2.5
AL003,2019-07-02T00:00:00,21.94,20.642,19.27,91.6,79.746,68.87,0,0,7.832,0.5562,0,35,5,140,118,3.4
AL006,2019-01-01T00:00:00,18.88,8.58833333333333,1.98,45.75,32.1195833333333,12.64,0.4539075,0,11.29,4.68708333333333,0,1071,7,0,0,1
AL006,2019-01-02T00:00:00,18.56,10.7554166666667,2.96,40.56,25.6225,12.75,0.461556,0,21.82,9.7325,0,1331,42,0,0,1
AL006,2019-01-03T00:00:00,12.07,4.46125,-1.84,84.4,60.2508333333333,46.8,0.4441665,0,12.59,3.45416666666667,0,855,21,0,0,1
AL006,2019-01-04T00:00:00,13.08,4.76375,-1.72,88.1,66.1720833333333,29.69,0.4376895,0,11.94,3.14333333333333,0,873,20,0,0,1
AL006,2019-01-05T00:00:00,17.49,7.21625,-0.83,58.15,31.9204166666667,11.34,0.461502,0,12.43,5.75875,0,1210,52,0,0,1
AL006,2019-01-06T00:00:00,18.77,9.74333333333333,4.32,31.02,20.9316666666667,10,0.472299,0,17.45,9.82791666666667,0,1361,64,0,0,1
AL006,2019-01-07T00:00:00,17.2,6.95291666666667,0.49,54.66,31.71375,12.36,0.462969,0,11.29,4.37458333333333,0,951,12,0,0,1
AL006,2019-01-08T00:00:00,14.33,5.52875,-2.52,64.62,42.7804166666667,24.66,0.4610595,0,13.72,4.33166666666667,0,987,4,0,0,1
AL006,2019-01-09T00:00:00,16.02,9.27208333333333,4.65,45.46,31.4616666666667,19.77,0.462975,0,20.04,10.44,0,1296,95,0,0,1
AL006,2019-01-10T00:00:00,13.28,6.79833333333333,-1.45,79.4,40.3516666666667,10,0.4770015,0,22.79,8.59208333333333,0,1183,59,0,0,1
AL006,2019-01-11T00:00:00,10.87,1.79916666666667,-4.46,74.5,55.0179166666667,25.67,0.475611,0,12.1,2.88791666666667,0,851,13,1,79,1.125
AL006,2019-01-12T00:00:00,11.2,2.39375,-4.53,70.6,47.7854166666667,21.29,0.4747305,0,11.94,3.04291666666667,0,854,36,0,0,1.04166666666667
AL006,2019-01-13T00:00:00,17.42,7.925,-2.19,66.42,31.0691666666667,13.47,0.489519,0,16.96,8.45916666666667,0,1383,43,0,0,1
AL006,2019-01-14T00:00:00,18.36,10.6729166666667,5.32,50.21,32.5545833333333,24.47,0.4719435,0,17.61,9.51583333333333,0,1336,82,0,0,1
AL006,2019-01-15T00:00:00,14.68,7.01083333333333,0.56,80.7,58.23,33.03,0.459168,0,14.21,4.0925,0,896,11,0,0,1
AL006,2019-01-16T00:00:00,12.87,6.58916666666667,1.77,81.1,64.5033333333333,44.14,0.4250205,0,14.53,5.24916666666667,0,1342,40,0,0,1
AL006,2019-01-17T00:00:00,10.88,6.11875,1.77,78.7,62.9125,45.93,0.3571845,0,15.99,7.32541666666667,0,1407,7,0,0,1
AL006,2019-01-18T00:00:00,11.8,6.8375,1.96,71.5,56.83625,37.92,0.387021,0,17.12,6.20375,0,1272,11,0,0,1
AL006,2019-01-19T00:00:00,13.61,7.43,1.84,73.3,58.51,36.13,0.383208,0,17.61,7.74291666666667,0,1243,33,0,0,1
AL006,2019-01-20T00:00:00,9.48,7.38875,4.04,88.6,72.8641666666667,57.82,0.065367,2,30.57,11.2170833333333,0,1415,12,0,0,1
AL006,2019-01-21T00:00:00,7.99,4.68125,2.11,77.1,62.0954166666667,45.39,0.4653465,0,24.09,10.5829166666667,0,1416,13,0,0,1
AL006,2019-01-22T00:00:00,8.55,4.37333333333333,0.7,86.9,57.2833333333333,37.15,0.252195,0.4,25.06,11.55,0,1385,32,0,0,1
AL006,2019-01-23T00:00:00,10.01,7.5,4.25,84.5,67.5541666666667,59.05,0.300702,0.2,31.7,14.175,0,1289,91,0,0,1
AL006,2019-01-24T00:00:00,15.02,10.6375,7.88,68.35,58.3504166666667,41.29,0.337935,0,29.27,13.5083333333333,0,1362,58,0,0,1
AL006,2019-01-25T00:00:00,16.01,11.7304166666667,8.14,72.5,54.71875,37.44,0.5141355,0,21.34,9.39916666666667,0,1303,98,0,0,1
AL006,2019-01-26T00:00:00,18.88,10.6045833333333,3.97,62.53,49.0720833333333,28.81,0.5341485,0,12.91,5.15,0,927,21,0,0,1
AL006,2019-01-27T00:00:00,14.96,9.45666666666667,5.38,65.83,50.4391666666667,24.19,0.517074,0,27.82,12.56875,0,1286,97,0,0,1
AL006,2019-01-28T00:00:00,17.25,8.66583333333333,3.38,66.41,49.08875,18.06,0.5387115,0,38.67,13.1845833333333,0,1299,92,0,0,1
AL006,2019-01-29T00:00:00,13.77,8.83458333333333,5.11,69.73,58.2425,39.15,0.333345,0,35.59,13.2604166666667,0,1198,133,0,0,1
AL006,2019-01-30T00:00:00,11.41,9.04791666666667,7.54,67.18,52.7666666666667,38.23,0.3391125,0,21.98,10.5295833333333,0,1299,87,0,0,1
AL006,2019-01-31T00:00:00,14.42,11.1166666666667,8.35,69.51,60.39,49.11,0.2118735,0,24.25,10.4075,0,1256,107,0,0,1
AL006,2019-02-01T00:00:00,13.25,9.59875,3.03,81.6,60.32375,41.24,0.431835,1.8,28.95,9.89125,0,1075,119,0,0,1
AL006,2019-02-02T00:00:00,6.93,4.54583333333333,1.71,86.6,61.33875,42.86,0.405591,0.2,38.35,13.47875,0,1344,45,0,0,1
AL006,2019-02-03T00:00:00,7.26,3.91,1.3,59.15,44.7395833333333,30.87,0.5805645,0,31.7,12.74875,0,1373,27,0,0,1
AL006,2019-02-04T00:00:00,16.08,7.38041666666667,0.76,51.92,32.7429166666667,15.76,0.591303,0,16.8,8.20833333333333,0,1263,27,0,0,1
AL006,2019-02-05T00:00:00,17.83,9.82208333333333,2.98,56.18,35.0120833333333,19.8,0.5835345,0,18.91,6.18666666666667,0,1293,45,0,0,1
AL006,2019-02-06T00:00:00,19.28,9.71875,2.11,69.14,49.4645833333333,25.11,0.584214,0,10.81,4.14083333333333,0,947,10,0,0,1
AL006,2019-02-07T00:00:00,18.96,11.67125,6.53,52.61,39.8716666666667,17.78,0.5497755,0,16.8,8.11208333333333,0,1379,44,0,0,1
AL006,2019-02-08T00:00:00,18.34,9.21625,0.9,74.4,50.31625,28.26,0.5998845,0,11.78,3.56166666666667,0,870,12,0,0,1
AL006,2019-02-09T00:00:00,19.35,10.5120833333333,3.37,67.47,43.1020833333333,19.28,0.6190695,0,12.43,5.00708333333333,0,974,3,0,0,1
AL006,2019-02-10T00:00:00,16.84,10.0245833333333,4.71,64.61,42.7258333333333,23.37,0.5762565,0,25.06,10.8295833333333,0,1366,52,0,0,1
AL006,2019-02-11T00:00:00,19.15,11.4479166666667,7.27,72.7,58.9941666666667,34.19,0.616149,0,17.45,5.97541666666667,0,933,32,0,0,1
AL006,2019-02-12T00:00:00,13.61,8.97791666666667,5.25,87.3,68.5133333333333,45.4,0.4806645,0,14.69,4.95875,0,32,6,0,0,1.04166666666667
AL006,2019-02-13T00:00:00,14.4,6.73625,-0.77,89.8,68.5045833333333,33.38,0.6406395,0,14.53,3.74416666666667,0,432,10,0,0,1
AL006,2019-02-14T00:00:00,14.33,7.61208333333333,1.09,84.8,66.17375,38.25,0.6464175,0,16.8,3.92739130434783,0,266,10,0,0,1
AL006,2019-02-15T00:00:00,14.67,7.88041666666667,0.22,90.6,72.2575,48.33,0.6373155,0,17.12,3.95583333333333,0,409,14,0,0,1
AL006,2019-02-16T00:00:00,15.14,8.31875,2.72,90.2,65.27375,29.89,0.5987355,0,21.5,4.58333333333333,0,83,13,0,0,1
AL006,2019-02-17T00:00:00,14.55,7.03541666666666,-0.51,89.1,69.7020833333333,42.38,0.5733555,0,16.48,3.87041666666667,0,371,34,0,0,1
AL006,2019-02-18T00:00:00,13.62,6.67166666666667,-0.84,89.1,67.1091666666667,35.2,0.46671,0,17.29,3.66083333333333,0,471,45,0,0,1
AL006,2019-02-19T00:00:00,15.11,8.02208333333333,2.64,84.8,61.6841666666667,29.49,0.5079975,0,13.24,4.90826086956522,0,786,16,0,0,1
AL006,2019-02-20T00:00:00,13.94,7.15041666666667,0.7,88.9,70.5075,37.45,0.6153495,0,14.05,3.36666666666667,0,589,15,0,0,1
AL006,2019-02-21T00:00:00,14.41,7.24333333333333,-0.57,88.1,65.77875,36.45,0.648663,0,16.96,3.98333333333333,0,667,13,0,0,1
AL006,2019-02-22T00:00:00,19.89,9.17666666666667,0.63,83,43.5,11.5,0.701505,0,13.88,4.28083333333333,0,877,11,0,0,1.08333333333333
AL006,2019-02-23T00:00:00,21.7,12.94375,5.18,34.16,22.5979166666667,11.46,0.677331,0,15.83,7.83666666666667,0,1360,64,0,0,1
AL006,2019-02-24T00:00:00,17.29,9.97,1.7,58.37,33.7191666666667,23.49,0.6224085,0,15.18,4.56166666666667,0,626,16,0,0,1
AL006,2019-02-25T00:00:00,16.61,7.535,-0.57,75.3,52.5320833333333,24.93,0.71886,0,16.96,3.87083333333333,0,654,13,0,0,1
AL006,2019-02-26T00:00:00,17.95,8.17166666666667,0.29,75.1,43.3191666666667,20.66,0.723855,0,19.39,4.13791666666667,0,741,24,0,0,1.04166666666667
AL006,2019-02-27T00:00:00,19.48,9.50125,0.49,61.71,41.16,15.64,0.741351,0,12.75,3.60541666666667,0,846,21,0,0,1
AL006,2019-02-28T00:00:00,22.62,13.5704166666667,5.05,42.95,29.59125,11.87,0.735228,0,14.53,5.50958333333333,0,936,6,0,0,1
AL006,2019-03-01T00:00:00,22.69,14.1720833333333,6.12,47.07,33.4958333333333,15.63,0.639705,0,14.53,5.10166666666667,0,1046,15,0,0,1
AL006,2019-03-02T00:00:00,21.3,13.3258333333333,7.54,58.99,44.16875,20.27,0.664785,0,12.1,5.48083333333333,0,1031,35,0,0,1
AL006,2019-03-03T00:00:00,21.77,12.9483333333333,4.85,58.21,35.1354166666667,14.5,0.76743,0,13.88,4.99166666666667,0,817,7,0,0,1
AL006,2019-03-04T00:00:00,21.3,13.99625,7.2,60.99,39.62875,18.06,0.739326,0,18.74,9.99416666666667,0,1366,56,0,0,1
AL006,2019-03-05T00:00:00,20.25,13.4391666666667,8.4,69.59,55.42125,34.29,0.533745,0,15.5,5.65916666666667,0,1075,36,0,0,1
AL006,2019-03-06T00:00:00,19.8,13.97375,8.47,71.8,42.2845833333333,12.54,0.741795,0,42.56,10.435,0,860,38,0,0,1
AL006,2019-03-07T00:00:00,14.03,9.1375,5.11,67.94,48.6941666666667,30.37,0.6003195,0,20.04,8.78958333333333,0,1388,37,0,0,1
AL006,2019-03-08T00:00:00,15.74,8.37416666666667,3.18,65.86,50.6554166666667,29.26,0.5635245,0,13.56,4.91916666666667,0,940,15,0,0,1
AL006,2019-03-09T00:00:00,18.95,10.2491666666667,3.05,70.9,50.0533333333333,23.81,0.8147415,0,12.91,4.06833333333333,0,741,15,0,0,1
AL006,2019-03-10T00:00:00,22.43,13.22875,4.57,67.89,43.18375,20.46,0.8131035,0,13.07,4.90083333333333,0,971,31,0,0,1
AL006,2019-03-11T00:00:00,24.98,15.06125,8.06,76.7,47.96875,21.75,0.8283975,0,17.12,6.00086956521739,0,818,62,0,0,1
AL006,2019-03-12T00:00:00,24.43,14.0995833333333,4.45,86.5,51.49875,14.59,0.8299455,0,15.83,4.55291666666667,0,994,89,0,0,1.04166666666667
AL006,2019-03-13T00:00:00,20.63,14.9058333333333,8.8,61.17,41.77875,21.48,0.8307975,0,21.5,7.91041666666667,0,1253,65,0,0,1
AL006,2019-03-14T00:00:00,18.5,11.2416666666667,3.31,68.59,40.74375,23.44,0.8426745,0,14.53,4.51583333333333,0,889,19,0,0,1
AL006,2019-03-15T00:00:00,22.11,13.6441666666667,5.85,45.72,28.9770833333333,17.74,0.856401,0,14.37,4.52458333333333,0,748,20,0,0,1
AL006,2019-03-16T00:00:00,22.76,13.8075,5.65,45.76,30.15625,14.4,0.864876,0,13.88,4.26041666666667,0,771,16,0,0,1
AL006,2019-03-17T00:00:00,21.3,14.6920833333333,8.87,35.72,25.0604166666667,12.37,0.870348,0,22.15,8.82416666666667,0,1256,128,0,0,1
AL006,2019-03-18T00:00:00,16.77,10.8083333333333,4.57,77.3,54.2854166666667,34.21,0.668403,0,17.12,5.17409090909091,0,468,11,0,0,1.04166666666667
AL006,2019-03-19T00:00:00,15.43,9.40416666666667,3.1,85.1,62.36125,24.61,0.521958,0,20.69,5.35565217391304,0,629,27,0,0,1
AL006,2019-03-20T00:00:00,14.69,7.01666666666667,1.1,86.9,65.4725,34.57,0.6635565,0,15.5,3.78791666666667,0,340,9,0,0,1
AL006,2019-03-21T00:00:00,13.27,6.96875,-0.1,81.9,49.9229166666667,26.78,0.8540085,0,19.55,4.35375,0,475,11,0,0,1
AL006,2019-03-22T00:00:00,15.01,7.69291666666667,-0.51,79.2,54.8929166666667,29.72,0.827223,0,19.07,3.67666666666667,0,568,13,0,0,1
AL006,2019-03-23T00:00:00,13.84,8.67916666666667,3.45,78.8,64.6629166666667,43.32,0.566451,0,21.17,4.66416666666667,0,397,17,0,0,1
AL006,2019-03-24T00:00:00,14.31,9.24166666666667,5.19,82.4,66.94,51.69,0.2520315,0,15.67,2.85681818181818,0,210,12,0,0,1.04166666666667
AL006,2019-03-25T00:00:00,19.08,11.4941666666667,4.65,78.8,56.0929166666667,32.45,0.83076,0,20.53,3.73041666666667,0,623,20,0,0,1
AL006,2019-03-26T00:00:00,16.56,10.1091666666667,4.32,76.4,57.2083333333333,28.43,0.550932,0,21.01,4.50347826086957,0,385,44,0,0,1.04166666666667
AL006,2019-03-27T00:00:00,14.93,8.84791666666667,0.29,74.5,47.6575,23.46,0.927879,0,19.23,4.79041666666667,0,119,14,0,0,1
AL006,2019-03-28T00:00:00,15.28,7.62291666666667,-1.17,84.7,48.62875,16.61,0.938649,0,21.66,4.62833333333333,0,378,22,0,0,1
AL006,2019-03-29T00:00:00,15.28,8.70166666666667,1.5,79.5,54.1370833333333,33.09,0.8290365,0,20.2,5.23958333333333,0,92,11,0,0,1
AL006,2019-03-30T00:00:00,16.1,9.71,1.84,82.8,63.3025,39.43,0.736932,0.2,18.74,5.59708333333333,0,134,12,0,0,1
AL006,2019-03-31T00:00:00,12.7,9.22333333333333,7.27,91.3,86.8541666666667,70,0.1102995,4.8,10.64,2.72478260869565,0,704,22,0,0,1
AL006,2019-04-01T00:00:00,16.28,10.5929166666667,6.73,90.7,78.8083333333334,52.96,0.5787975,0.2,13.24,3.32090909090909,0,629,11,0,0,1
AL006,2019-04-02T00:00:00,19.75,12.02,4.78,88,60.0908333333333,28,0.7927125,0,10.81,3.485,0,1108,56,0,0,1
AL006,2019-04-03T00:00:00,21.08,13.9083333333333,6.06,75.3,46.3566666666667,14.95,0.890313,0,19.88,7.40208333333333,0,1219,105,0,0,1
AL006,2019-04-04T00:00:00,13.87,10.2391666666667,6.39,86,63.9483333333333,46.06,0.773175,0,19.39,5.64791666666667,0,513,11,0,0,1.04166666666667
AL006,2019-04-05T00:00:00,13.71,7.61541666666667,5.32,86.5,63.1645833333333,41.67,0.3048405,0,29.44,6.89458333333333,0,1142,18,0,0,1
AL006,2019-04-06T00:00:00,12.29,6.48291666666667,3.24,87.7,66.4708333333333,37.9,0.671586,0,26.52,11.3408333333333,0,1296,78,0,0,1
AL006,2019-04-07T00:00:00,12.76,8.31583333333333,3.92,85.7,66.7433333333333,47.96,0.58245,0,31.38,12.4882608695652,0,1282,66,0,0,1
AL006,2019-04-08T00:00:00,17.15,12.3904166666667,9.28,83.3,62.065,44.03,0.7088085,0,16.96,8.39375,0,1282,102,0,0,1
AL006,2019-04-09T00:00:00,14.62,10.63875,7.34,66.32,52.1554166666667,34.87,0.9353715,0,27.82,11.77625,0,1255,134,0,0,1
AL006,2019-04-10T00:00:00,14.75,10.28375,6.73,73.2,51.72125,30.54,0.945009,0,23.12,10.1695833333333,0,1212,138,0,0,1
AL006,2019-04-11T00:00:00,16.28,10.7195833333333,4.85,79.1,49.36875,23.87,0.9952305,0,23.77,8.79541666666667,0,1339,67,0,0,1
AL006,2019-04-12T00:00:00,19.43,11.9670833333333,4.31,65.2,40.8875,18.84,1.0013025,0,18.1,6.415,0,1164,98,0,0,1
AL006,2019-04-13T00:00:00,23.12,13.6254166666667,5.32,62.07,36.9675,16.13,1.0044915,0,16.64,5.98375,0,1119,69,0,0,1
AL006,2019-04-14T00:00:00,24.95,16.5370833333333,8.2,58.46,38.6229166666667,16.39,0.978573,0,13.24,4.41625,0,833,31,0,0,1
AL006,2019-04-15T00:00:00,26.91,18.6533333333333,10.41,69.02,38.9879166666667,13.66,0.790902,0,32.68,6.87041666666667,0,1063,31,0,0,1
AL006,2019-04-16T00:00:00,20.9,15.57125,9.74,70.2,48.2870833333333,32.07,1.0077435,0,19.88,7.16083333333333,0,536,17,0,0,1
AL006,2019-04-17T00:00:00,23.89,15.5704166666667,7.27,77.8,51.6141666666667,26.2,0.9403965,0,19.23,4.19208333333333,0,238,12,0,0,1
AL006,2019-04-18T00:00:00,14.7,10.2145833333333,5.52,91.5,78.6354166666667,58.72,0.2454615,3.6,24.9,5.5875,0,737,15,0,0,1
AL006,2019-04-19T00:00:00,15.36,9.95,6.39,81,69.4441666666667,49.48,0.7372755,0.2,20.2,3.9675,0,758,10,0,0,1
AL006,2019-04-20T00:00:00,14.78,10.1375,6.26,89.8,78.3983333333333,60.48,0.3860475,0.2,22.47,5.96708333333333,0,762,14,0,0,1
AL006,2019-04-21T00:00:00,13.3,10.3958333333333,8.34,89.3,75.7808333333333,60.35,0.1372335,0,10.97,4.80583333333333,0,1297,52,0,0,1
AL006,2019-04-22T00:00:00,15.43,11.4816666666667,8.47,75.7,62.45625,46.42,0.7230885,0,20.85,8.35125,0,1253,101,0,0,1
AL006,2019-04-23T00:00:00,13.37,9.65166666666667,6.84,83.2,63.82875,38.68,0.325401,0,19.07,5.53041666666667,0,1155,45,0,0,1
AL006,2019-04-24T00:00:00,20.63,11.6654166666667,3.78,73.7,52.0954166666667,35.52,1.045203,0,14.86,3.83416666666667,0,783,23,0,0,1
AL006,2019-04-25T00:00:00,18.52,12.1779166666667,6.8,82.5,62.02625,43.11,0.5781675,0,21.5,6.92958333333333,0,986,108,0,0,1
AL006,2019-04-26T00:00:00,21.1,12.7225,5.58,74.2,51.39125,17.55,1.066854,0,16.15,5.33791666666667,0,886,53,0,0,1
AL006,2019-04-27T00:00:00,21.23,13.7358333333333,4.65,78.3,49.9120833333333,29.96,1.047207,0,13.24,3.95913043478261,0,530,11,0,0,1
AL006,2019-04-28T00:00:00,22.36,14.6258333333333,5.52,80.7,48.3525,23.2,1.055055,0,16.64,3.85083333333333,0,504,42,0,0,1
AL006,2019-04-29T00:00:00,21.44,14.5170833333333,7.81,75.1,49.77875,28.42,0.8130315,0,15.02,3.51869565217391,0,587,42,0,0,1
AL006,2019-04-30T00:00:00,23.7,16.0316666666667,8.34,76.1,56.60375,34.18,1.0022805,0,15.83,3.81333333333333,0,575,17,0,0,1
AL006,2019-05-01T00:00:00,24.04,16.5816666666667,8.54,85.5,55.0283333333333,27.44,1.036941,0,17.93,4.23125,0,423,20,0,0,1
AL006,2019-05-02T00:00:00,23.11,16.2375,10.41,69.1,46.5170833333333,25.84,0.8612895,0,18.1,4.51166666666667,0,368,10,0,0,1
AL006,2019-05-03T00:00:00,21.23,14.6829166666667,8.2,90,57.3583333333333,23.56,0.905652,0,13.4,3.96916666666667,0,568,21,0,0,1
AL006,2019-05-04T00:00:00,20.16,14.205,10.68,91.5,76.32875,52.78,1.0151055,0,12.75,4.17333333333333,0,437,8,0,0,1
AL006,2019-05-05T00:00:00,24.17,16.9754166666667,10.75,72.4,51.70875,25.05,1.0077705,0,14.05,5.33166666666667,0,905,49,0,0,1
AL006,2019-05-06T00:00:00,25.51,18.2254166666667,12.56,64.74,49.7829166666667,24.86,1.0104645,0,13.88,5.04708333333333,0,931,29,0,0,1
AL006,2019-05-07T00:00:00,26.38,19.1725,11.01,63.41,40.8929166666667,15.28,1.0838235,0,12.43,4.97916666666667,0,871,49,0,0,1
AL006,2019-05-08T00:00:00,26.44,20.0954166666667,14.83,54.59,38.3725,18.01,0.9988725,0,21.98,8.17291666666666,0,1185,194,0,0,1
AL006,2019-05-09T00:00:00,27.25,20.7330434782609,15.5,62.82,49.2847826086957,33.53,1.06557339130435,0,16.96,9.19434782608696,0,1201,152,0,0,1
AL006,2019-05-10T00:00:00,29.76,21.65125,13.95,69.74,47.9120833333333,25.42,1.0853865,0,13.24,4.76916666666667,0,759,29,0,0,1
AL006,2019-05-11T00:00:00,29.35,21.8516666666667,14.56,61.5,40.1804166666667,22.15,1.1170365,0,16.48,5.52583333333333,0,717,29,2,12,1
AL006,2019-05-12T00:00:00,26.7,19.3283333333333,12.76,80.1,52.21625,33.22,1.34087485714286,0,14.53,3.85958333333333,0,271,586,80,78,1.70833333333333
AL006,2019-05-13T00:00:00,24.7,17.2666666666667,9.81,77.4,55.2408333333333,29.56,1.18351095652174,0,17.61,4.32208333333333,0,318,63,20,39,1.33333333333333
AL006,2019-05-14T00:00:00,23.17,16.6058333333333,9.21,79.5,46.4954166666667,21.57,1.1387865,0,17.12,4.43291666666667,0,144,13,0,0,1
AL006,2019-05-15T00:00:00,31.9,22.39625,10.68,61.2,30.0820833333333,11.53,1.1141505,0,22.96,6.82875,0,1158,153,0,0,1
AL006,2019-05-16T00:00:00,24.9,19.8808333333333,12.47,82,47.4620833333333,17.96,1.095984,0,21.5,5.08208333333333,0,419,27,1,0,1
AL006,2019-05-17T00:00:00,20.63,16.7804166666667,12.29,47.98,28.23125,12.2,0.743421,0,29.11,11.8291666666667,0,1115,215,0,0,1
AL006,2019-05-18T00:00:00,21.17,14.8295833333333,8.6,46.45,30.3691666666667,15.93,1.1468895,0,18.1,7.87875,0,1158,175,0,0,1
AL006,2019-05-19T00:00:00,22.38,15.8804166666667,10.41,37.55,27.5604166666667,16.32,1.118826,0,17.45,6.57583333333333,0,1130,183,0,0,1
AL006,2019-05-20T00:00:00,23.16,17.2891666666667,10.14,55.55,38.1770833333333,21.33,1.0621635,0,15.83,5.05041666666667,0,737,18,0,0,1
AL006,2019-05-21T00:00:00,23.43,17.55,9.33,70.5,48.2445833333333,25.84,1.0801035,0,17.61,4.71833333333333,0,490,11,0,0,1
