COD_EST,FECHA,T_MAX,T_MED,T_MIN,H_R_MAX,H_R_MED,H_R_MIN,RADIACION,LLUVIA,LLUVIA_MIN,V_MAX,V_MED,V_MIN,CV1,CV2,CV3,CV4,DIRECCION,HORAS,H_T,H_HR,H_R,H_LL,H_TS,H_V,H_D,CALCULOS,MTMEN0,MTMEN7,MTMA30,MVMA50,T_S_MAX,T_S_MED,T_S_MIN
SE001,2013-06-01T00:00:00,31.52,22.2275,13.65,76.86,39.68291,16.54,30.0256,0,0,15.35,2.808542,0,938,240,57,200,1,24,24,24,24,24,0,24,24,1,0,0,177,0,,,
SE001,2013-06-02T00:00:00,34.03,23.58875,11.86,77.13,40.20875,11.95,29.86053,0,0,13.16,2.336167,0,645,221,227,285,1,24,24,24,24,24,0,24,24,1,0,0,432,0,,,
SE001,2013-06-03T00:00:00,33.93,23.95333,12.51,90.6,45.69625,14.2,29.22927,0,0,11.32,1.947458,0,246,287,465,436,3,24,24,24,24,24,0,24,24,1,0,0,400,0,,,
SE001,2013-06-04T00:00:00,34.1,24.47875,14.23,83.9,43.94708,16.84,28.26643,0,0,12.52,2.286208,0,384,214,551,286,3,24,24,24,24,24,0,24,24,1,0,0,369,0,,,
SE001,2013-06-05T00:00:00,27.41,21.23625,17.11,91.6,66.98083,49.39,24.48899,0,0,15.49,4.385958,0,4,346,1023,67,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-06-06T00:00:00,24.29,19.68583,16.37,78.87,63.37334,42.91,21.65921,0,0,17.29,4.869834,0,8,332,1016,78,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-06-07T00:00:00,24.84,19.01208,12.84,83.8,59.96208,34.62,20.16916,0,0,18.77,3.571625,0,14,278,951,192,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-06-08T00:00:00,23.48,17.76541,11.15,87.8,61.71083,37.49,20.64629,0,0,15.84,2.9975,0,21,189,809,421,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-06-09T00:00:00,24.9,18.36958,11.49,93.7,65.50082,41.02,19.82667,0,0,14.82,2.489917,0,38,159,903,341,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-06-10T00:00:00,28.12,20.02167,11.72,97,68.17124,41.28,26.61104,0,0,16.97,2.882084,0,292,310,592,242,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-06-11T00:00:00,33.04,22.485,12.33,99.3,59.60167,19.68,28.40457,0,0,12.35,2.126083,0,278,275,520,364,3,24,24,24,24,24,0,24,24,1,0,0,270,0,,,
SE001,2013-06-12T00:00:00,35.43,25.31042,15.28,86.9,58.93249,30.06,28.20886,0,0,14.5,2.401917,0,176,298,533,364,3,24,24,24,24,24,0,24,24,1,0,0,462,0,,,
SE001,2013-06-13T00:00:00,37.87,28.06958,17.79,85.5,50.06334,17.73,28.39425,0,0,11.61,1.822875,0,322,301,636,180,3,24,24,24,24,24,0,24,24,1,0,0,640,0,,,
SE001,2013-06-14T00:00:00,38.21,28.40292,18.33,84.9,47.18042,20.03,27.99406,0,0,16.19,2.215041,0,182,380,653,218,3,24,24,24,24,24,0,24,24,1,0,0,637,0,,,
SE001,2013-06-15T00:00:00,37.46,27.76583,17.18,82.2,42.83501,15.74,28.77036,0,0,12.56,2.253125,0,214,330,663,233,3,24,24,24,24,24,0,24,24,1,0,0,614,0,,,
SE001,2013-06-16T00:00:00,35.02,26.49583,16.78,82.8,45.49542,20.99,29.0639,0,0,15.14,3.143917,0,31,436,856,109,3,24,24,24,24,24,0,24,24,1,0,0,564,0,,,
SE001,2013-06-17T00:00:00,28.36,22.61791,16.54,81,51.24916,20.53,20.97489,0,0,15.56,3.434,0,22,145,742,528,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-06-18T00:00:00,23.21,18.78834,15.39,86.4,63.6875,44.37,16.35678,3,0,20.18,4.34325,0,33,201,818,384,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-06-19T00:00:00,28.46,20.33583,12.88,89,61.13333,31.07,27.98971,0,0,13.55,2.48075,0,145,300,624,362,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-06-20T00:00:00,32.47,22.905,13.22,98.1,56.38749,22.99,28.82141,0,0,12.49,2.069,0,456,197,514,262,3,24,24,24,24,24,0,24,24,1,0,0,266,0,,,
SE001,2013-06-21T00:00:00,33.63,24.27334,14.47,88.9,52.70333,24.72,25.4663,0,0,13.79,1.887542,0,255,483,440,254,2,24,24,24,24,24,0,24,24,1,0,0,370,0,,,
SE001,2013-06-22T00:00:00,36.58,26.715,16.1,88,43.76125,16.55,28.84664,0,0,13.12,2.251042,0,600,319,263,252,1,24,24,24,24,24,0,24,24,1,0,0,533,0,,,
SE001,2013-06-23T00:00:00,38.24,27.99584,16.91,71.32,38.16667,15.61,28.56993,0,0,18.42,1.6825,0,354,465,254,359,2,24,24,24,24,24,0,24,24,1,0,0,619,0,,,
SE001,2013-06-24T00:00:00,38.18,29.00958,18.78,62.25,37.135,17.74,28.60961,0,0,14.01,2.388916,0,476,549,287,126,2,24,24,24,24,24,0,24,24,1,0,0,662,0,,,
SE001,2013-06-25T00:00:00,37.19,28.64709,21.21,60.9,41.32875,23.18,28.32484,0,0,13.02,2.792667,0,506,246,553,131,3,24,24,24,24,24,0,24,24,1,0,0,612,0,,,
SE001,2013-06-26T00:00:00,37.7,27.65166,18,66.47,40.43458,17.72,28.26212,0,0,13.87,2.525209,0,513,249,497,174,1,24,24,24,24,24,0,24,24,1,0,0,575,0,,,
SE001,2013-06-27T00:00:00,36.48,27.32166,17.45,70.97,37.83875,16.11,28.16979,0,0,13.65,2.618958,0,444,545,306,140,2,24,24,24,24,24,0,24,24,1,0,0,583,0,,,
SE001,2013-06-28T00:00:00,36.11,27.77036,18,76.34,43.68591,24.54,23.68689,0.2,0,11.85,2.023636,0,145,246,664,252,3,22,21,22,21,22,0,22,22,0,2,2,520,0,,,
SE001,2013-06-29T00:00:00,35.86,27.85167,18.64,65.2,34.68958,16.21,27.33225,0,0,19.09,3.509751,0,645,400,272,119,1,24,24,24,24,24,0,24,24,1,0,0,614,0,,,
SE001,2013-06-30T00:00:00,38.85,28.97083,17.66,62.67,32.47125,12.83,27.98871,0,0,24.06,2.809291,0,584,263,344,239,1,24,24,24,24,24,0,24,24,1,0,0,681,0,,,
SE001,2013-07-01T00:00:00,36.04,27.27625,18.44,70.18,43.88334,22.42,27.18036,0,0,15.81,2.367959,0,236,329,513,352,3,24,24,24,24,24,0,24,24,1,0,0,567,0,,,
SE001,2013-07-02T00:00:00,33.69,26.62292,21.18,76.66,54.59375,32.47,27.07847,0,0,13.37,3.215917,0,12,284,1018,127,3,24,24,24,24,24,0,24,24,1,0,0,450,0,,,
SE001,2013-07-03T00:00:00,39.43,28.36542,19.35,99.6,55.28916,16.08,27.20186,0,0,9.74,2.097167,0,232,438,562,204,3,24,24,24,24,24,0,24,24,1,0,0,602,0,,,
SE001,2013-07-04T00:00:00,41.67,30.37542,19.39,82.7,44.80334,14.24,27.24451,0,0,12.45,1.913625,0,237,275,693,230,3,24,24,24,24,24,0,24,24,1,0,0,761,0,,,
SE001,2013-07-05T00:00:00,39.26,30.73083,20.64,75.84,37.52666,13.98,27.9569,0,0,17.99,3.056958,0,527,557,237,123,2,24,24,24,24,24,0,24,24,1,0,0,767,0,,,
SE001,2013-07-06T00:00:00,39.8,30.81625,23.21,44.07,28.28709,10.15,28.90841,0,0,19.09,4.097625,0,877,255,190,110,1,24,24,24,24,24,0,24,24,1,0,0,724,0,,,
SE001,2013-07-07T00:00:00,40.28,30.25916,18.2,63.87,33.03333,10,28.63742,0,0,17.43,2.762584,0,439,406,371,223,1,24,24,24,24,24,0,24,24,1,0,0,741,0,,,
SE001,2013-07-08T00:00:00,41.36,31.10375,21.15,61.15,31.2625,10,28.33205,0,0,15.59,2.427417,0,585,324,411,114,1,24,24,24,24,24,0,24,24,1,0,0,736,0,,,
SE001,2013-07-09T00:00:00,40.58,30.93917,20.06,64.9,34.26917,17.07,26.90071,0,0,10.83,1.9305,0,344,324,495,271,3,24,24,24,24,24,0,24,24,1,0,0,822,0,,,
SE001,2013-07-10T00:00:00,40.41,30.8675,21.52,59.73,34.74625,16.55,27.2068,0,0,15.91,2.633,0,123,437,724,152,3,24,24,24,24,24,0,24,24,1,0,0,740,0,,,
SE001,2013-07-11T00:00:00,36.07,27.80334,20.78,88.7,51.21708,22.48,28.19973,0,0,14.18,3.478375,0,11,471,893,62,3,24,24,24,24,24,0,24,24,1,0,0,565,0,,,
SE001,2013-07-12T00:00:00,31.07,24.17917,19.49,92.5,69.95667,45.37,27.36684,0,0,16.05,3.369417,0,17,431,887,105,3,24,24,24,24,24,0,24,24,1,0,0,159,0,,,
SE001,2013-07-13T00:00:00,29.72,23.06583,18.71,90.6,72.44959,46.6,18.77134,0,0,14.54,2.820208,0,12,546,793,87,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-07-14T00:00:00,32.13,24.5775,19.55,90.8,71.11041,45,22.53287,0,0,12.95,2.563291,0,55,387,784,210,3,24,24,24,24,24,0,24,24,1,0,0,187,0,,,
SE001,2013-07-15T00:00:00,34.94,26.02458,19.65,93.8,68.80125,37.76,25.75317,0,0,11.75,2.711209,0,20,361,938,116,3,24,24,24,24,24,0,24,24,1,0,0,406,0,,,
SE001,2013-07-16T00:00:00,36.85,27.42292,18.94,100,56.98041,23.26,27.57334,0,0,13.23,2.018542,0,171,225,673,369,3,24,24,24,24,24,0,24,24,1,0,0,546,0,,,
SE001,2013-07-17T00:00:00,38.24,28.04458,18.13,85.7,50.98458,20.21,27.58651,0,0,11.82,2.267708,0,184,264,703,287,3,24,24,24,24,24,0,24,24,1,0,0,606,0,,,
SE001,2013-07-18T00:00:00,36.78,27.86958,17.93,86.7,51.36583,21.17,27.50343,0,0,13.62,2.205458,0,24,416,767,233,3,24,24,24,24,24,0,24,24,1,0,0,588,0,,,
SE001,2013-07-19T00:00:00,35.59,26.93292,19.01,89,57.97583,23.65,27.09994,0,0,14.75,2.341334,0,34,313,898,193,3,24,24,24,24,24,0,24,24,1,0,0,488,0,,,
SE001,2013-07-20T00:00:00,32.47,25.44417,20.16,94.6,69.86625,43.61,25.76545,0,0,13.62,3.051458,0,13,336,998,92,3,24,24,24,24,24,0,24,24,1,0,0,265,0,,,
SE001,2013-07-21T00:00:00,33.25,25.11167,18.64,92,68.71249,43.08,26.10864,0,0,12,2.506334,0,23,327,886,199,3,24,24,24,24,24,0,24,24,1,0,0,313,0,,,
SE001,2013-07-22T00:00:00,35.69,26.95083,18.5,95.2,63.73207,33.82,26.81532,0,0,13.69,2.189542,0,99,391,753,190,3,24,24,24,24,24,0,24,24,1,0,0,543,0,,,
SE001,2013-07-23T00:00:00,34.91,27.36417,20.26,97.6,63.0329,36.55,26.95806,0,0,14.22,2.660708,0,13,427,909,93,3,24,24,24,24,24,0,24,24,1,0,0,541,0,,,
SE001,2013-07-24T00:00:00,37.97,27.93167,17.79,93,55.3225,18.21,27.27234,0,0,11.61,1.938042,0,90,438,610,298,3,24,24,24,24,24,0,24,24,1,0,0,600,0,,,
SE001,2013-07-25T00:00:00,35.31,27.20792,19.08,87.1,59.85875,33.22,27.58831,0,0,13.76,2.979667,0,23,365,904,143,3,24,24,24,24,24,0,24,24,1,0,0,528,0,,,
SE001,2013-07-26T00:00:00,30.23,24.45083,20.06,93.5,72.11084,49.84,25.30645,0,0,13.83,4.327,0,15,513,869,38,3,24,24,24,24,24,0,24,24,1,0,0,18,0,,,
SE001,2013-07-27T00:00:00,29.01,22.25958,18,89.9,65.18919,36.16,18.77811,0,0,21.63,3.257709,0,28,405,807,202,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-07-28T00:00:00,30.53,23.82958,18.7,85.5,58.28083,27.74,22.5657,0,0,15.03,2.547417,0,31,312,856,238,3,24,24,24,24,24,0,24,24,1,0,0,28,0,,,
SE001,2013-07-29T00:00:00,35.96,25.8475,15.83,98.1,51.13667,15.11,28.03899,0,0,13.72,1.718542,0,759,176,204,291,1,24,24,24,24,24,0,24,24,1,0,0,534,0,,,
SE001,2013-07-30T00:00:00,40.99,28.89542,16.27,76.32,38.82666,13.48,27.48514,0,0,13.58,2.289541,0,418,349,373,212,1,24,24,24,24,24,0,24,24,1,0,0,704,0,,,
SE001,2013-07-31T00:00:00,40.07,29.87833,18.17,65.58,35.62291,11.21,27.086,0,0,9.98,1.624291,0,397,287,483,268,3,24,24,24,24,24,0,24,24,1,0,0,711,0,,,
SE001,2013-08-01T00:00:00,38.82,29.51458,20.94,69.67,40.72541,20.8,25.18567,0,0,11.32,1.855708,0,298,235,521,347,3,24,24,24,24,24,0,24,24,1,0,0,657,0,,,
SE001,2013-08-02T00:00:00,37.29,29.58958,21.14,81.4,47.93959,26.53,24.97758,0,0,10.87,2.137875,0,54,331,752,297,3,24,24,24,24,24,0,24,24,1,0,0,752,0,,,
SE001,2013-08-03T00:00:00,37.43,29.5625,21.31,61.6,31.57958,15.72,26.25461,0,0,12.07,2.3115,0,517,158,408,347,1,24,24,24,24,24,0,24,24,1,0,0,608,0,,,
SE001,2013-08-04T00:00:00,37.67,26.92375,15.46,90,46.60459,10.88,26.71879,0,0,10.65,1.9625,0,147,272,502,517,4,24,24,24,24,24,0,24,24,1,0,0,611,0,,,
SE001,2013-08-05T00:00:00,38.41,27.8375,17.62,79.26,45.91667,14.88,26.62428,0,0,11.15,2.048083,0,144,287,615,389,3,24,24,24,24,24,0,24,24,1,0,0,577,0,,,
SE001,2013-08-06T00:00:00,36.61,27.56792,17.52,83,47.52,20.65,25.91932,0,0,18.77,2.55225,0,123,372,690,251,3,24,24,24,24,24,0,24,24,1,0,0,596,0,,,
SE001,2013-08-07T00:00:00,35.39,26.15583,18.03,86.2,52.02333,21.48,26.48854,0,0,17.5,2.801042,0,25,437,781,193,3,24,24,24,24,24,0,24,24,1,0,0,455,0,,,
SE001,2013-08-08T00:00:00,37.4,27.52542,17.69,85.1,46.18417,16.4,26.89175,0,0,11.5,1.483625,0,526,257,229,423,1,24,24,24,24,24,0,24,24,1,0,0,594,0,,,
SE001,2013-08-09T00:00:00,38.82,29.70625,18.98,70.25,40.73125,16.53,26.35865,0,0,16.05,2.851208,0,749,281,195,212,1,24,24,24,24,24,0,24,24,1,0,0,731,0,,,
SE001,2013-08-10T00:00:00,41.09,30.37375,19.35,67.93,36.74417,13.39,26.44297,0,0,10.73,1.617792,0,249,342,365,476,4,24,24,24,24,24,0,24,24,1,0,0,740,0,,,
SE001,2013-08-11T00:00:00,39.91,29.91125,19.49,71.34,37.58583,10.78,26.5589,0,0,10.69,1.537583,0,220,444,475,299,3,24,24,24,24,24,0,24,24,1,0,0,684,0,,,
SE001,2013-08-12T00:00:00,39.02,28.70042,18.4,74.51,42.06833,15.73,25.87208,0,0,16.79,1.990125,0,221,300,627,290,3,24,24,24,24,24,0,24,24,1,0,0,637,0,,,
SE001,2013-08-13T00:00:00,37.36,27.30958,17.49,95.1,56.46667,20.43,26.14893,0,0,11.22,2.244667,0,137,401,773,125,3,24,24,24,24,24,0,24,24,1,0,0,544,0,,,
SE001,2013-08-14T00:00:00,36.28,27.15084,18.2,95.4,61.39333,28.36,25.15937,0,0,14.11,1.97875,0,318,308,524,280,3,24,24,24,24,24,0,24,24,1,0,0,546,0,,,
SE001,2013-08-15T00:00:00,39.4,29.22875,20.87,90.5,54.01418,16.19,24.88044,0,0,11.36,1.891917,0,125,297,596,415,3,24,24,24,24,24,0,24,24,1,0,0,611,0,,,
SE001,2013-08-16T00:00:00,39.74,29.37833,20.5,84.3,49.48666,20.36,24.19711,0,0,13.41,2.369375,0,266,262,614,295,3,24,24,24,24,24,0,24,24,1,0,0,624,0,,,
SE001,2013-08-17T00:00:00,37.26,28.69666,18.98,82.4,44.08708,18.11,25.08518,0,0,12.59,2.175333,0,77,255,798,304,3,24,24,24,24,24,0,24,24,1,0,0,631,0,,,
SE001,2013-08-18T00:00:00,41.47,29.73708,18.57,87.2,44.21208,13.36,24.60007,0,0,16.51,1.992917,0,424,280,345,376,1,24,24,24,24,24,0,24,24,1,0,0,654,0,,,
SE001,2013-08-19T00:00:00,42.62,31.70875,21.42,72.68,39.87707,10,24.76671,0,0,13.09,2.0505,0,355,324,471,291,3,24,24,24,24,24,0,24,24,1,0,0,791,0,,,
SE001,2013-08-20T00:00:00,41.3,31.22791,21.01,69.72,40.225,15.73,24.53615,0,0,11.08,1.694875,0,299,255,436,440,4,24,24,24,24,24,0,24,24,1,0,0,821,0,,,
SE001,2013-08-21T00:00:00,39.02,30.07917,21.18,82.6,48.41791,24.96,23.56312,0,0,11.22,2.271875,0,13,314,955,160,3,24,24,24,24,24,0,24,24,1,0,0,658,0,,,
SE001,2013-08-22T00:00:00,39.87,29.34917,21.52,91.8,57.04792,22.58,22.07918,0,0,8.96,2.000334,0,27,408,799,202,3,24,24,24,24,24,0,24,24,1,0,0,614,0,,,
SE001,2013-08-23T00:00:00,39.84,29.30875,19.83,80.5,45.80084,16.11,22.75282,0,0,14.96,1.968541,0,172,333,592,336,3,24,24,24,24,24,0,24,24,1,0,0,645,0,,,
SE001,2013-08-24T00:00:00,34.68,26.4875,18.64,87.8,58.31041,29.52,23.3341,0,0,14.32,2.472375,0,12,323,936,163,3,24,24,24,24,24,0,24,24,1,0,0,442,0,,,
SE001,2013-08-25T00:00:00,33.83,26.01084,21.82,93.4,73.0575,45.91,21.86865,0,0,11.15,2.857,0,20,343,906,169,3,24,24,24,24,24,0,24,24,1,0,0,315,0,,,
SE001,2013-08-26T00:00:00,29.72,24.40792,19.96,90.7,70.74293,49.75,16.20115,0,0,12.42,2.828042,0,21,361,950,101,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-08-27T00:00:00,31.35,24.41125,18.16,90.3,67.66541,45.55,21.73203,0,0,11.75,2.351542,0,192,566,579,101,3,24,24,24,24,24,0,24,24,1,0,0,175,0,,,
SE001,2013-08-28T00:00:00,33.14,25.70333,19.45,84.5,65.75251,42.76,20.66744,0,0,14.82,1.997167,0,40,397,752,249,3,24,24,24,24,24,0,24,24,1,0,0,403,0,,,
SE001,2013-08-29T00:00:00,31.48,24.9225,20.5,94.7,70.22543,45.35,15.83346,0.4,0,14.85,2.348667,0,546,344,408,136,1,24,24,24,24,24,0,24,24,1,0,0,91,0,,,
SE001,2013-08-30T00:00:00,35.29,26.52334,19.28,88.3,58.85126,21.31,23.18656,0,0,12.59,2.041667,0,959,172,118,174,1,24,24,24,24,24,0,24,24,1,0,0,496,0,,,
SE001,2013-08-31T00:00:00,36.07,27.18667,18.44,94.9,57.70666,19.09,23.07055,0,0,13.58,2.01825,0,535,343,302,250,1,24,24,24,24,24,0,24,24,1,0,0,511,0,,,
SE001,2013-09-01T00:00:00,36.24,27.73625,18.61,82.9,47.6025,19.67,23.36393,0,0,15.1,2.011875,0,499,518,242,180,2,24,24,24,24,24,0,24,24,1,0,0,590,0,,,
SE001,2013-09-02T00:00:00,35.26,28.15417,20.46,68.11,40.43375,13.5,24.22168,0,0,15.38,2.774209,0,525,509,139,260,1,24,24,24,24,24,0,24,24,1,0,0,552,0,,,
SE001,2013-09-03T00:00:00,36.14,27.45917,18.1,77.34,44.03875,15.91,24.12614,0,0,17.29,2.547458,0,616,505,199,116,1,24,24,24,24,24,0,24,24,1,0,0,559,0,,,
SE001,2013-09-04T00:00:00,36.44,27.24583,17.72,72.4,42.05126,16.44,24.19007,0,0,15.21,1.904042,0,477,356,424,180,1,24,24,24,24,24,0,24,24,1,0,0,552,0,,,
SE001,2013-09-05T00:00:00,31.52,24.91334,18,88.1,61.29416,38.73,22.36753,0,0,13.02,2.037708,0,231,309,553,342,3,24,24,24,24,24,0,24,24,1,0,0,260,0,,,
SE001,2013-09-06T00:00:00,31.62,24.54083,20.26,89.8,69.38041,41.15,19.13464,0,0,15.24,2.292209,0,36,558,757,84,3,24,24,24,24,24,0,24,24,1,0,0,140,0,,,
SE001,2013-09-07T00:00:00,28.94,23.65583,20.29,89.3,70.18417,45.1,18.45611,0,0,15.63,3.105125,0,16,484,855,80,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-09-08T00:00:00,32.36,24.26708,16.77,95.2,63.81333,28.84,21.90348,0,0,9.21,1.454667,0,209,334,541,349,3,24,24,24,24,24,0,24,24,1,0,0,259,0,,,
SE001,2013-09-09T00:00:00,34.37,25.27125,16.4,99.6,59.41583,21.52,22.39668,0,0,11.64,1.881708,0,413,242,432,349,3,24,24,24,24,24,0,24,24,1,0,0,424,0,,,
SE001,2013-09-10T00:00:00,34.87,25.38791,16.03,90.7,54.99167,21.95,21.31297,0,0,9.95,1.587792,0,158,261,587,378,3,24,24,24,23,24,0,24,24,1,0,0,412,0,,,
SE001,2013-09-11T00:00:00,36.64,26.58875,18.23,95.6,57.46375,21.91,22.34538,0,0,15.7,1.664792,0,347,330,553,206,3,24,24,24,24,24,0,24,24,1,0,0,491,0,,,
SE001,2013-09-12T00:00:00,34.67,26.45958,17.83,80.1,51.87833,25.74,21.77519,0,0,11.08,1.365792,0,352,403,396,286,2,24,24,24,24,24,0,24,24,1,0,0,491,0,,,
SE001,2013-09-13T00:00:00,34.77,26.53292,19.68,81,56.24542,30.18,16.44687,0,0,10.94,1.630083,0,286,330,518,305,3,24,24,24,24,24,0,24,24,1,0,0,443,0,,,
SE001,2013-09-14T00:00:00,32.3,26.75833,23.07,65.18,53.33709,37.43,12.95256,0,0,11.71,1.989416,0,184,139,510,598,4,24,24,24,24,24,0,24,24,1,0,0,337,0,,,
SE001,2013-09-15T00:00:00,32.7,25.66375,19.15,92.8,62.245,36.58,21.54279,0,0,13.3,2.273334,0,17,403,898,119,3,24,24,24,24,24,0,24,24,1,0,0,387,0,,,
SE001,2013-09-16T00:00:00,34.3,24.55209,17.93,99.4,73.14666,32.56,19.21308,0,0,14.54,2.475042,0,17,386,858,179,3,24,24,24,24,24,0,24,24,1,0,0,300,0,,,
SE001,2013-09-17T00:00:00,28.74,23.12042,19.35,92.9,75.72709,51.79,18.66953,0,0,15.06,3.633,0,13,485,875,59,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-09-18T00:00:00,28.94,22.69375,19.25,87.5,70.71209,48.46,16.66426,0,0,13.12,2.366959,0,13,353,972,99,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-09-19T00:00:00,32.36,23.755,17.89,86.5,67.83959,34.73,19.27612,0,0,11.25,1.607916,0,61,417,745,217,3,24,24,24,24,24,0,24,24,1,0,0,172,0,,,
SE001,2013-09-20T00:00:00,35.48,25.35833,17.18,98.7,64.04541,15.65,19.25733,0,0,10.3,1.544708,0,535,285,361,252,1,24,24,24,24,24,0,24,24,1,0,0,406,0,,,
SE001,2013-09-21T00:00:00,36.99,26.55583,17.11,94.5,56.22208,22.88,19.64371,0,0,9.17,1.307458,0,328,460,367,286,2,24,24,24,24,24,0,24,24,1,0,0,555,0,,,
SE001,2013-09-22T00:00:00,36.14,26.21875,15.79,83.5,49.15625,14.97,21.30698,0,0,9.31,1.31725,0,502,268,432,232,1,24,24,24,24,24,0,24,24,1,0,0,506,0,,,
SE001,2013-09-23T00:00:00,33.92,25.00541,17.66,80.8,57.33583,25.02,20.37551,0,0,10.76,2.117583,0,550,200,422,262,1,24,24,24,24,24,0,24,24,1,0,0,343,0,,,
SE001,2013-09-24T00:00:00,30.16,24.26541,18.94,85,66.50834,45.42,19.02973,0,0,10.55,1.911125,0,207,297,730,200,3,24,24,24,24,24,0,24,24,1,0,0,1,0,,,
SE001,2013-09-25T00:00:00,29.72,22.68583,17.42,94.2,73.14082,49.02,15.65561,0,0,10.73,1.432,0,40,458,719,222,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-09-26T00:00:00,30.97,22.77708,15.76,98.4,72.49667,37.78,18.96997,0,0,11.61,1.623917,0,155,336,781,171,3,24,24,24,24,24,0,24,24,1,0,0,136,0,,,
SE001,2013-09-27T00:00:00,26.77,22.46042,19.07,97.4,80.35834,60.01,7.946618,10.2,0,16.72,3.49175,0,59,725,580,74,2,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-09-28T00:00:00,25.38,21.24125,19.04,98.4,87.31583,70.93,11.99583,4.6,0,15.73,3.968499,0,13,478,893,56,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-09-29T00:00:00,25.82,21.34917,18.43,99.7,86.92167,65.76,11.21634,2,0,12.49,2.513875,0,30,339,943,126,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-09-30T00:00:00,25.95,22.58833,20.5,100,95.85416,83.5,7.569943,6.8,0,12.1,3.43675,0,28,400,919,91,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-10-01T00:00:00,28.09,23.23792,18.7,100,84.14375,59.09,12.43924,2.4,0,28.65,1.716833,0,22,374,938,105,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-10-02T00:00:00,27.82,21.275,17.25,100,87.37085,63.52,10.28056,0,0,7.656,1.130542,0,337,382,499,217,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-10-03T00:00:00,28.74,23.09,20.16,99.5,85.07874,60.09,13.96062,3.4,0,12.84,1.397167,0,88,499,673,179,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-10-04T00:00:00,29.68,23.17375,17.96,99.7,74.06834,34.48,17.87825,0,0,11.36,1.520333,0,34,315,852,235,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-10-05T00:00:00,30.4,21.8475,14.3,99.8,67.35835,28.77,18.51386,0,0,9.88,1.026417,0,418,329,387,229,1,24,24,24,24,24,0,24,24,1,0,0,22,0,,,
SE001,2013-10-06T00:00:00,31.21,21.9875,14.23,100,68.18499,30.55,18.29524,0,0,7.691,1.10325,0,523,234,399,278,1,24,24,24,24,24,0,24,24,1,0,0,153,0,,,
SE001,2013-10-07T00:00:00,31.69,22.78625,15.25,99.9,70.62292,34.75,16.70987,0,0,11.4,1.338375,0,422,398,397,216,1,24,24,24,24,24,0,24,24,1,0,0,137,0,,,
SE001,2013-10-08T00:00:00,32.16,23.45208,16.54,99.1,64.34417,28.46,18.21524,0,0,12.88,1.762917,0,664,441,104,224,1,24,24,24,24,24,0,24,24,1,0,0,274,0,,,
SE001,2013-10-09T00:00:00,31.69,23.16667,15.52,95.2,63.36543,27.86,17.87438,0,0,14.89,2.26475,0,621,411,183,217,1,24,24,24,24,24,0,24,24,1,0,0,273,0,,,
SE001,2013-10-10T00:00:00,31.35,22.95292,16.5,93.2,62.75,31.84,17.64804,0,0,11.71,1.5685,0,623,408,181,223,1,24,24,24,24,24,0,24,24,1,0,0,187,0,,,
SE001,2013-10-11T00:00:00,30.84,21.87,16.03,99.6,76.49417,36.71,14.95516,0,0,13.58,1.516083,0,147,327,735,230,3,24,24,24,24,24,0,24,24,1,0,0,96,0,,,
SE001,2013-10-12T00:00:00,24.29,18.07583,13.15,100,79.18125,47.63,14.29817,0,0,14.18,2.347916,0,17,512,819,93,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE001,2013-10-13T00:00:00,25.79,17.63833,10.14,100,74.32459,41.49,17.03924,0,0,9.7,1.116875,0,296,567,304,270,2,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
