cod_est,FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,PromedioDeRadiacion,SumaDeLluvia,V_Max,V_Med,V_Min,SumaDeCV1,SumaDeCV2,SumaDeCV3,SumaDeCV4,PromedioDeDireccion
AL011,2018-08-30T00:00:00,29.14,21.7379166666667,15.94,90.6,68.3,41.47,0.7810476,0,19.8,4.55791666666667,0,31200,21510,2570,1620,1.29166666666667
AL011,2018-08-31T00:00:00,30.06,23.5354166666667,16.65,89.1,52.1854166666667,29.2,1.01681175,0,24.3,4.05029166666667,0,22110,35630,2150,850,1.58333333333333
AL011,2018-09-01T00:00:00,30.71,23.9391666666667,16.14,75.98,46.95875,27.58,0.976497,0,26.55,4.09629166666667,0,21420,25610,10780,4230,1.875
AL011,2018-09-02T00:00:00,31.93,24.1191666666667,16.04,73.24,45.73375,23.65,0.9059475,0,19.8,3.96008333333333,0,17080,8040,18770,5420,2.29166666666667
AL011,2018-09-03T00:00:00,30.57,24.225,16.62,90.5,48.2516666666667,27.39,0.93334305,0,27,4.52104166666667,0,12880,4040,19180,4160,2
AL011,2018-09-04T00:00:00,28.69,22.2625,15.05,89.6,46.8758333333333,22.15,0.9738057,0,19.8,4.64395833333333,0,12170,3340,41860,6350,2.5
AL011,2018-09-05T00:00:00,27.82,21.5983333333333,15.25,62,32.4633333333333,14.41,0.99865425,0,30.15,4.93841666666667,0,11390,4830,34090,14460,2.91666666666667
AL011,2018-09-06T00:00:00,26.91,20.6895833333333,12.46,71.7,45.1645833333333,19.77,0.98210745,0,19.8,4.27579166666667,0,8240,3120,31170,4850,2.54166666666667
AL011,2018-09-07T00:00:00,26.59,20.7654166666667,13.48,74.56,51.6070833333333,24.03,0.97471965,0,19.8,4.28891666666667,0,10340,3140,18820,5630,1.91666666666667
AL011,2018-09-08T00:00:00,21.32,17.87,13.75,96.5,74.5429166666667,46.61,0.32370975,10.7,21.6,4.47558333333333,0,30470,21210,550,240,1.375
AL011,2018-09-09T00:00:00,18.39,16.6820833333333,13.58,92.6,81.7704166666667,65.7,0.1097157,2.1,18.45,3.00975,0,13070,6470,690,190,1.04166666666667
AL011,2018-09-10T00:00:00,24.14,18.1958333333333,11.33,94.7,75.7420833333333,54.47,0.73706895,0.1,19.35,3.62933333333333,0,27470,11640,210,350,1.04166666666667
AL011,2018-09-11T00:00:00,23.18,19.2275,15.76,90.6,79.48625,66.52,0.60822465,0,21.6,4.76554166666667,0,49030,33760,50,490,1.16666666666667
AL011,2018-09-12T00:00:00,26.56,20.6754166666667,15.8,93.6,80.5541666666667,59.61,0.6880719,0,24.75,3.52370833333333,0,27740,21570,3360,790,1.375
AL011,2018-09-13T00:00:00,27.48,20.0829166666667,15.36,94.8,76.8966666666667,36.45,0.5234391,3.5,17.55,2.70925,0,9280,1550,6470,880,1.45833333333333
AL011,2018-09-14T00:00:00,23.59,18.9716666666667,15.12,98.4,82.6554166666667,64.85,0.5054853,0,14.85,3.15166666666667,0,18560,10900,8880,4740,1.58333333333333
AL011,2018-09-15T00:00:00,20.06,17.5925,16.04,100,94.5875,85.4,0.3486405,12.6,17.55,3.38116666666667,0,26910,46850,730,6580,2.125
AL011,2018-09-16T00:00:00,24.79,18.8554166666667,13.55,98.8,81.65625,59.38,0.8131356,0.1,17.1,3.60704166666667,0,27660,41740,9920,5540,1.91666666666667
AL011,2018-09-17T00:00:00,23.49,18.87875,16.01,93.2,84.0858333333333,71.25,0.51544815,0,23.85,3.90245833333333,0,36410,49150,130,600,1.58333333333333
AL011,2018-09-18T00:00:00,26.42,20.0275,14.33,94.2,72.16,51.2,0.89666565,0,20.7,3.6085,0,9250,43490,19220,11700,2.45833333333333
AL011,2018-09-19T00:00:00,26.15,18.9908333333333,14.74,95.3,80.6608333333333,59.93,0.6223731,3.3,19.35,2.947125,0,18390,49570,11320,6330,2.08333333333333
AL011,2018-09-20T00:00:00,25.03,19.5079166666667,14.23,95,82.2275,65.26,0.757746,0,18.45,3.310875,0,13600,43580,15410,12640,2.41666666666667
AL011,2018-09-21T00:00:00,27.07,20.6733333333333,14.84,93.8,67.3945833333333,41.1,0.8910924,0,17.1,3.7385,0,17770,30980,17940,16910,2.5
AL011,2018-09-22T00:00:00,29.27,22.0625,15.19,65.71,47.4741666666667,18.76,0.89019585,0,20.7,3.94341666666667,0,46750,35740,40,260,1.29166666666667
AL011,2018-09-23T00:00:00,29.65,22.5170833333333,14.81,56.12,36.6004166666667,20.92,0.8890647,0,21.15,4.13241666666667,0,28030,57330,590,450,1.58333333333333
AL011,2018-09-24T00:00:00,29.96,22.2079166666667,15.32,60.32,44.1095833333333,23.95,0.87285435,0,18,3.69454166666667,0,17140,53720,10590,4630,1.95833333333333
AL011,2018-09-25T00:00:00,27.04,21.2525,15.9,93.1,59.16375,36.8,0.86106435,0,18,4.52845833333333,0,27890,35360,11670,9130,1.91666666666667
AL011,2018-09-26T00:00:00,25.13,19.4854166666667,16.21,98.9,78.1620833333333,50.29,0.54156705,0,21.6,6.09679166666667,0,51590,27260,170,970,1.08333333333333
AL011,2018-09-27T00:00:00,23.08,18.0129166666667,15.19,98.7,78.58875,50.25,0.71973765,0.8,22.05,5.76920833333333,0,52180,33080,150,830,1.125
AL011,2018-09-28T00:00:00,22.23,16.695,11.32,93.6,80.9083333333333,61.33,0.783021,0,17.1,4.09066666666667,0,16100,33630,10570,10300,2.375
AL011,2018-09-29T00:00:00,23.46,16.5625,10.38,99.6,80.06375,58.49,0.85569465,0.1,19.35,3.24333333333333,0,10890,13710,11080,12240,2.41666666666667
AL011,2018-09-30T00:00:00,24.34,17.8754166666667,11.13,94.4,72.1120833333333,49.4,0.83500395,0,17.55,3.739125,0,14200,15610,14310,15490,2.25
AL011,2018-10-01T00:00:00,26.02,18.6425,13.82,82.4,57.9695833333333,33.84,0.4736682,0,26.55,3.3895,0,18820,25020,6760,5170,2
AL011,2018-10-02T00:00:00,22.09,16.0483333333333,9.86,95.1,74.8029166666667,57.82,0.83878095,0,22.05,3.83679166666667,0,13690,16530,17050,4760,1.95833333333333
AL011,2018-10-03T00:00:00,22.23,15.9654166666667,9.42,93.6,65.6008333333333,35.22,0.8154438,0,19.8,3.77266666666667,0,17580,11870,11840,4180,1.79166666666667
AL011,2018-10-04T00:00:00,21.85,15.83,9.66,81.7,63.1616666666667,37.12,0.81375,0,19.35,3.32441666666667,0,13680,23340,25340,8450,2.25
AL011,2018-10-05T00:00:00,21.89,15.5033333333333,8.87,84.8,70.3229166666667,39.25,0.79815765,0,18.45,3.222125,0,6240,9930,16240,9880,2.29166666666667
AL011,2018-10-06T00:00:00,24.55,17.3716666666667,10.82,84.5,60.4254166666667,33.54,0.79410465,0,20.25,4.235125,0,5500,8570,22350,20180,2.5
AL011,2018-10-07T00:00:00,27.33,19.5595833333333,12.59,90.3,47.9504166666667,27.21,0.7953405,0,22.95,3.72216666666667,0,7130,24120,19050,15190,2.83333333333333
AL011,2018-10-08T00:00:00,20.15,15.4841666666667,12.18,100,87.8308333333333,59.4,0.40025565,6.3,20.25,3.406375,0,10360,22220,23550,8430,2.41666666666667
AL011,2018-10-09T00:00:00,16.1,13.0154166666667,11.46,100,96.8375,88.9,0.3876183,9.2,17.1,4.066875,0,43660,37120,30,80,1.25
AL011,2018-10-10T00:00:00,19.98,14.4345833333333,9.76,99.4,86.03875,62.18,0.636954,0,22.5,3.42654166666667,0,10820,36310,20760,13050,2.45833333333333
AL011,2018-10-11T00:00:00,20.35,15.94875,11.57,100,80.4620833333333,58.3,0.44573655,0,14.85,3.35670833333333,0,6580,18290,39070,14830,2.79166666666667
AL011,2018-10-12T00:00:00,23.9,18.0733333333333,12.52,87,72.07375,54.62,0.70487265,0,16.2,3.77054166666667,0,10470,47280,5970,14660,2.29166666666667
AL011,2018-10-13T00:00:00,24.92,17.86125,11.97,94.8,73.5320833333333,40.5,0.74608515,0,15.3,3.37308333333333,0,10130,43260,11900,16560,2.5
AL011,2018-10-14T00:00:00,17.81,14.5416666666667,10.38,100,74.5675,48.98,0.3297225,20.7,26.55,5.28845833333333,0,5180,11770,42170,23570,3.04166666666667
AL011,2018-10-15T00:00:00,17.57,11.971,5.091,93.8,66.83,47.47,0.679095,2.5,17.1,3.924125,0,5200,20810,42550,15370,2.79166666666667
AL011,2018-10-16T00:00:00,16.83,11.925,8.5,100,88.1358333333333,69.52,0.4336509,1.9,18.45,2.97633333333333,0,30520,32200,4820,11250,1.95833333333333
AL011,2018-10-17T00:00:00,19.37,12.8584583333333,7.274,95.2,77.47,52.63,0.7085559,0.1,21.6,3.16254166666667,0,8030,33480,29300,9510,2.45833333333333
AL011,2018-10-18T00:00:00,13.89,10.1796666666667,5.087,97.9,89.8541666666667,81.2,0.11257515,10.9,18,2.73620833333333,0,27900,29450,22140,4960,2.04166666666667
AL011,2018-10-19T00:00:00,14.5,9.45091666666667,3.904,93.1,78.9375,67.11,0.37087545,0.2,12.6,2.54583333333333,0,32460,48510,4100,1160,1.70833333333333
AL011,2018-10-20T00:00:00,14.5,12.29,8.57,100,94.2083333333333,78.9,0.07725285,5.7,19.8,5.23166666666667,0,44350,41620,20,410,1.45833333333333
AL011,2018-10-21T00:00:00,19.64,16.04125,12.86,100,87.6395833333333,71.47,0.57299595,0,22.95,5.764125,0,45590,40130,50,630,1.33333333333333
AL011,2018-10-22T00:00:00,20.3,14.485,9.32,100,86.0529166666667,65.83,0.5432865,0.2,13.95,2.682,0,23930,37330,15170,7860,2.04166666666667
AL011,2018-10-23T00:00:00,18.99,14.6458333333333,11.67,100,87.4179166666667,65.13,0.5285628,0,16.2,3.80470833333333,0,50650,34920,50,780,1.25
AL011,2018-10-24T00:00:00,19.16,13.1366666666667,8.81,100,89.7825,66.33,0.6547659,0.1,14.4,2.852375,0,5750,43230,17780,17590,2.58333333333333
AL011,2018-10-25T00:00:00,22.3,14.98375,8.27,99.2,56.1879166666667,24.48,0.6726075,0.1,13.5,3.13733333333333,0,12210,56670,9390,8120,2.20833333333333
AL011,2018-10-26T00:00:00,20.3,14.7325,8.47,73.88,58.7066666666667,34.41,0.3574506,0,12.15,2.71733333333333,0,3450,31890,35220,15840,2.75
AL011,2018-10-27T00:00:00,16.31,13.47625,9.01,85.5,73.0004166666667,52.36,0.3461433,2.2,24.3,4.53325,0,1680,10700,53550,19380,3.08333333333333
AL011,2018-10-28T00:00:00,9.66,6.23591666666667,1.884,86.5,59.3779166666667,46.77,0.29352735,0.5,27,5.838125,0,14970,23950,23270,20240,2.58333333333333
AL011,2018-10-29T00:00:00,12.18,6.59120833333333,2.024,64.89,40.71,24.69,0.6757464,0.1,32.4,6.63625,0,8040,13090,35690,27250,3.125
AL011,2018-10-30T00:00:00,6.795,4.88504166666667,0.727,100,87.85,59.19,0.09922755,32.5,23.4,4.84495833333333,0,2450,9840,40530,30710,3.16666666666667
AL011,2018-10-31T00:00:00,10.27,5.90808333333333,2.298,100,84.2941666666667,64.18,0.48859755,4.9,28.8,5.17783333333333,0,1640,8960,49770,23840,3.25
AL011,2018-11-01T00:00:00,13.99,8.28316666666667,3.829,99.4,78.64375,56.96,0.63750285,3.6,16.65,3.83745833333333,0,8610,37860,22830,10990,2.375
AL011,2018-11-02T00:00:00,17.33,10.933125,3.597,91.9,67.5620833333333,52.42,0.62599635,0,32.85,7.13725,0,10340,26550,9840,35980,3.20833333333333
AL011,2018-11-03T00:00:00,14.71,10.1944583333333,4.822,100,80.14875,55.73,0.61103985,0,22.95,4.71270833333333,0,2800,28540,39620,13330,2.79166666666667
AL011,2018-11-04T00:00:00,16.85,9.73920833333334,3.802,100,81.2258333333333,51.72,0.615345,0.1,13.95,3.13745833333333,0,4890,24630,31340,23910,2.83333333333333
AL011,2018-11-05T00:00:00,10.73,8.23545833333333,2.947,99.9,82.0529166666667,67.91,0.17377875,12.3,26.55,6.70895833333333,0,3060,7440,58930,16850,3.08333333333333
AL011,2018-11-06T00:00:00,13.24,6.27516666666667,0.151,95.7,77.6916666666667,47.43,0.6023391,0.1,13.05,2.82779166666667,0,11840,41100,25140,7110,2.25
AL011,2018-11-07T00:00:00,15.52,9.63966666666667,4.926,94.5,70.69125,50.68,0.5925924,0,16.2,4.067875,0,3360,20930,39810,21560,2.875
AL011,2018-11-08T00:00:00,16.61,11.2693333333333,5.843,100,80.7941666666667,54.67,0.5713632,2.1,22.05,4.386125,0,710,38240,34650,12790,2.625
AL011,2018-11-09T00:00:00,16.3,10.1701666666667,4.786,97.1,51.6516666666667,23.65,0.5902437,0,28.8,4.47325,0,4630,18340,39240,23250,3.04166666666667
AL011,2018-11-10T00:00:00,18.08,11.2440833333333,5.469,81.6,51.7366666666667,34.63,0.43946445,0,13.95,2.848125,0,5860,29970,28810,20790,2.75
AL011,2018-11-11T00:00:00,19.78,13.07375,7.65,72.11,58.2229166666667,35.13,0.554475,0,17.1,3.39016666666667,0,4500,47930,23980,9060,2.33333333333333
AL011,2018-11-12T00:00:00,18.8,13.1354166666667,7.784,89.3,55.0270833333333,34.99,0.3991119,0,12.15,2.93329166666667,0,10740,20810,31020,23180,2.79166666666667
AL011,2018-11-13T00:00:00,16.11,11.4904166666667,7.342,99.5,79.5320833333333,65.72,0.37820625,0,18.9,4.62145833333333,0,32870,52920,80,250,1.5
AL011,2018-11-14T00:00:00,14.02,11.1075,9.86,100,94.55,86.3,0.14232075,9.5,23.4,4.90904166666667,0,45280,40770,30,320,1.375
AL011,2018-11-15T00:00:00,12.36,10.2420833333333,7.854,100,98.3875,90.3,0.1430946,10.7,14.4,3.47391666666667,0,29510,56820,0,70,1.875
AL011,2018-11-16T00:00:00,13.85,10.442375,7.171,100,94.65,84.3,0.2473647,0.4,15.75,3.77041666666667,0,25210,61090,10,80,1.75
AL011,2018-11-17T00:00:00,13.65,10.61875,8.94,100,92.15,80.4,0.27427665,0.2,16.65,4.0945,0,44270,41830,80,220,1.375
AL011,2018-11-18T00:00:00,10.44,8.855375,7.204,100,96.2416666666667,86.7,0.15703815,18.4,18,4.42270833333333,0,36300,40770,7820,1440,1.625
AL011,2018-11-19T00:00:00,13,8.78320833333334,6.009,96.1,85.8895833333333,72.45,0.44650395,0.1,18,4.11704166666667,0,3290,6820,56100,19500,3.125
AL011,2018-11-20T00:00:00,11.71,8.27445833333333,6.112,100,82.55125,55.11,0.1357395,3.4,27.45,6.4755,0,2920,12660,48170,22560,3.125
AL011,2018-11-21T00:00:00,9.32,8.05345833333333,6.693,100,94.65,83.8,0.1064556,9,13.95,2.93883333333333,0,260,4880,48630,32620,3.20833333333333
AL011,2018-11-22T00:00:00,9.66,8.06525,6.659,100,91.8125,80,0.10498065,3,11.7,1.157,0,13160,42580,21260,9070,2.20833333333333
AL011,2018-11-23T00:00:00,11.37,8.35333333333333,4.207,100,95.2166666666667,88.5,0.20238705,6.7,13.95,2.364625,0,8310,29010,31650,17410,2.66666666666667
AL011,2018-11-24T00:00:00,12.21,6.486875,2.366,95.6,84.3404166666667,68.53,0.40656675,0.2,13.95,2.787625,0,6400,43950,29240,6810,2.375
AL011,2018-11-25T00:00:00,13.99,9.61791666666666,2.469,88.9,77.3795833333333,67.97,0.3049392,0,23.4,5.926,0,910,11720,49300,24470,3.08333333333333
AL011,2018-11-26T00:00:00,16.86,12.0413333333333,4.378,86.6,43.3616666666667,9.23,0.50567865,0,52.2,11.0769583333333,0,9840,11650,32980,31830,3.04166666666667
AL011,2018-11-27T00:00:00,14.74,7.43070833333333,3.289,83.4,67.2304166666667,42.49,0.445902,0,16.2,2.72083333333333,0,5790,36620,28630,15310,2.5
AL011,2018-11-28T00:00:00,17.91,9.53083333333334,3.631,70.81,46.9820833333333,22.01,0.4740438,0,12.15,2.39025,0,1870,61930,9650,12880,2.45833333333333
AL011,2018-11-29T00:00:00,17.81,11.9147083333333,6.872,52.36,31.9079166666667,14.77,0.4493244,0,13.95,3.40691666666667,0,2170,29950,37510,16770,2.75
AL011,2018-11-30T00:00:00,17.74,12.087375,5.846,93.7,61.7616666666667,37.84,0.4541604,0,36,4.45308333333333,0,9020,17140,45450,14430,2.79166666666667
AL011,2018-12-01T00:00:00,14.23,8.39425,4.21,93,76.9091666666667,52.57,0.4457703,0,13.95,3.172375,0,3850,26650,43310,12240,2.79166666666667
AL011,2018-12-02T00:00:00,21.72,13.5052083333333,7.076,62.59,37.34125,25.46,0.4112025,0,15.75,2.887,0,7350,42640,19320,17020,2.45833333333333
AL011,2018-12-03T00:00:00,23.66,15.1625,9.9,60.53,48.1220833333333,29.84,0.4401399,0,12.15,2.51504166666667,0,3830,58640,18750,5090,2.25
AL011,2018-12-04T00:00:00,22.81,14.7170833333333,10.24,69.64,50.8275,33.16,0.4373076,0,11.25,2.828875,0,5950,61420,8710,10250,2.29166666666667
AL011,2018-12-05T00:00:00,23.15,14.9370833333333,10,60.96,44.2558333333333,28.19,0.4435512,0,10.8,3.01020833333333,0,1310,57670,19360,8000,2.41666666666667
AL011,2018-12-06T00:00:00,22.91,14.0754166666667,7.718,68.57,43.8075,24.9,0.43816695,0,12.15,2.59183333333333,0,3270,57440,23330,2340,2.29166666666667
AL011,2018-12-07T00:00:00,19.45,11.9700833333333,6.427,72.09,52.1258333333333,28.34,0.44092605,0,13.95,2.77666666666667,0,4970,49510,19770,10260,2.33333333333333
AL011,2018-12-08T00:00:00,20.21,12.5005833333333,6.803,80.2,43.5329166666667,23.16,0.4325031,0,13.5,2.43329166666667,0,19790,61900,2610,1580,1.70833333333333
AL011,2018-12-09T00:00:00,19.85,11.6614166666667,5.51,79.39,54.0720833333333,26.54,0.3902934,0,9.45,1.80858333333333,0,7740,64180,8210,6170,2.125
AL011,2018-12-10T00:00:00,19.24,11.6754166666667,6.694,74.03,53.1808333333333,37.04,0.41933745,0,11.7,2.49075,0,4370,59800,10770,10960,2.45833333333333
AL011,2018-12-11T00:00:00,16.89,10.1160416666667,5.102,81,64.8229166666667,39.84,0.4327779,0,12.6,2.91945833333333,0,2390,49450,24070,9600,2.5
AL011,2018-12-12T00:00:00,16.38,9.85683333333334,4.076,80.3,58.0516666666667,39.34,0.42470355,0,11.25,2.997125,0,3490,52690,18510,10780,2.41666666666667
AL011,2018-12-13T00:00:00,11.57,8.080375,5.603,99.7,65.3125,36.68,0.1882386,7.8,49.05,9.829875,0,3150,13800,31670,36750,3.33333333333333
AL011,2018-12-14T00:00:00,13.37,8.00204166666667,2.811,57.54,40.1775,30.06,0.4321305,0.1,46.8,8.04470833333333,0,11250,18090,22540,30810,3
AL011,2018-12-15T00:00:00,18.25,9.292625,2.093,65.69,47.16,25.61,0.4101438,0,16.2,2.79683333333333,0,4220,22960,35440,22900,3.04166666666667
AL011,2018-12-16T00:00:00,18.08,12.2970833333333,7.001,80.4,61.1195833333333,35.91,0.41452845,0,17.55,4.02825,0,4980,18920,39010,21570,3
AL011,2018-12-17T00:00:00,12.63,7.6175,2.195,95.5,79.115,61.96,0.35976105,0,19.35,2.96658333333333,0,11940,56170,5930,10270,2.16666666666667
AL011,2018-12-18T00:00:00,13.96,7.81629166666667,0.964,96.4,66.8041666666667,40.87,0.42757275,0.1,17.1,4.37054166666667,0,660,23540,34710,27310,3.04166666666667
AL011,2018-12-19T00:00:00,15.7,10.9734583333333,6.966,79.96,60.43625,51.2,0.33120585,0,17.1,3.44229166666667,0,3090,25590,44630,12840,2.875
AL011,2018-12-20T00:00:00,12.69,7.44245833333333,2.298,92.3,79.4183333333334,59.89,0.31384065,0,14.4,2.61845833333333,0,5510,47550,16590,15230,2.45833333333333
AL011,2018-12-21T00:00:00,12.93,6.34770833333333,2.469,92.8,79.0504166666667,58.16,0.41823015,0.1,12.6,2.87504166666667,0,3490,52660,18260,9360,2.41666666666667
AL011,2018-12-22T00:00:00,16.89,8.26120833333333,2.674,80.1,56.59375,31.74,0.42804555,0,13.5,2.729125,0,160,63710,16480,6050,2.29166666666667
AL011,2018-12-23T00:00:00,18.11,9.22575,4.794,55.95,42.7775,22.93,0.42429975,0,11.7,2.53816666666667,0,1190,64090,13610,7510,2.33333333333333
AL011,2018-12-24T00:00:00,19.69,10.782875,4.862,48.7,36.4854166666667,23.59,0.40313355,0,9.45,2.29183333333333,0,2140,59840,18350,5840,2.29166666666667
AL011,2018-12-25T00:00:00,17.03,9.549,5.197,72.56,43.7108333333333,26.4,0.3473913,0,11.25,2.38108333333333,0,13750,60770,7100,2880,1.95833333333333
AL011,2018-12-26T00:00:00,13.2,7.34279166666667,2.571,89.5,62.4125,42.26,0.3834897,0,12.15,2.59591666666667,0,21120,55120,4210,5410,1.83333333333333
AL011,2018-12-27T00:00:00,13.24,5.21125,-0.027,100,80.7608333333333,58.01,0.39720585,0,13.5,2.88920833333333,0,1590,50040,11000,23690,2.625
AL011,2018-12-28T00:00:00,10.75,5.2955,0.05,100,87.21625,70.53,0.37280025,0.2,12.15,2.88579166666667,0,7890,51520,14470,12010,2.33333333333333
AL011,2018-12-29T00:00:00,7.069,5.743875,3.734,100,90.3016666666667,78.94,0.10191765,1.5,23.85,4.94945833333333,0,27610,58680,0,100,1.75
AL011,2018-12-30T00:00:00,11.06,6.8945,4.107,98.5,78.4075,50.53,0.4183095,0.2,32.4,6.835875,0,29370,56750,70,210,1.83333333333333
AL011,2018-12-31T00:00:00,15.46,8.34133333333333,2.264,61.68,37.0183333333333,18.68,0.4385634,0,14.85,4.23033333333333,0,11570,74800,20,10,1.91666666666667
CA003,2018-01-01T00:00:00,15.69,9.375,5.04,86.2,60.83875,38.47,0.322434,0,13.72,2.60333333333333,0,793,372,99,165,1.75
CA003,2018-01-02T00:00:00,14.49,8.74,3.7,82.9,68.2395833333333,56.4,0.326352,0,13.88,3.62875,0,892,462,9,64,1.29166666666667
CA003,2018-01-03T00:00:00,15.15,10.41625,7.12,87.4,78.4454166666666,66.21,0.3313425,0,13.88,4.04458333333333,0,947,484,0,1,1.16666666666667
CA003,2018-01-04T00:00:00,14.11,9.81125,7.45,89,83.6916666666666,75.9,0.18350055,0,11.78,2.59,0,675,414,125,217,1.79166666666667
CA003,2018-01-05T00:00:00,13.04,10.505,8.3,89.9,75.8808333333333,61.19,0.0764445,0,27.65,8.83086956521739,0,54,199,1041,134,3
CA003,2018-01-06T00:00:00,11.65,5.65833333333333,1.29,93.4,79.2395833333333,61.22,0.13473,29.8,31.22,7.58166666666667,0,104,111,810,400,3.04166666666667
CA003,2018-01-07T00:00:00,5.58,3.015,-0.62,86.1,77.1391666666667,65.44,0.084444,0,18.42,4.05411764705882,0,4,626,623,176,2.66666666666667
CA003,2018-01-08T00:00:00,7.44,4.18583333333333,1.64,91.3,81.7233333333333,69.46,0.1054845,12.2,12.91,2.43875,0,411,898,95,23,1.75
CA003,2018-01-09T00:00:00,11.52,5.61541666666667,0.51,89,82.5583333333333,70.5,0.036321,2,26.52,5.06521739130435,0,401,742,282,1,1.91666666666667
CA003,2018-01-10T00:00:00,13.44,10.1575,7.11,90.6,80.8458333333333,70.6,0.1850625,0,29.76,10.0266666666667,0,35,121,841,428,3.29166666666667
CA003,2018-01-11T00:00:00,11.31,7.31333333333333,2.97,92.9,83.3166666666667,72.9,0.210309,0,22.31,4.97434782608696,0,382,22,392,625,3.29166666666667
CA003,2018-01-12T00:00:00,14.22,6.81291666666667,1.78,89,74.1866666666667,47,0.3201285,0,10.16,2.22727272727273,0,439,620,137,229,2.08333333333333
CA003,2018-01-13T00:00:00,10.65,6.48,3.37,88.6,73.40125,52.75,0.047208,1.2,18.58,3.33409090909091,0,492,455,304,176,2.25
CA003,2018-01-14T00:00:00,8.32,5.99333333333333,3.44,90.3,86.0708333333333,79.5,0.0828225,3.8,16.64,2.94411764705882,0,352,430,363,283,2.41666666666667
CA003,2018-01-15T00:00:00,10.91,5.51333333333333,1.52,90.3,76.7670833333333,57.54,0.366855,0.2,16.31,4.77454545454545,0,1117,305,0,9,1.16666666666667
CA003,2018-01-16T00:00:00,15.01,8.27666666666667,1.78,80.4,60.78625,36.3,0.36534,0,9.67,2.84333333333333,0,1050,334,21,24,1.16666666666667
CA003,2018-01-17T00:00:00,17.23,10.095,4.44,79.9,66.5629166666667,46.07,0.38349,0,19.39,5.9025,0,1139,286,0,7,1.125
CA003,2018-01-18T00:00:00,15.97,12.3070833333333,9.37,52.27,42.5145833333333,33.14,0.2322135,0,16.31,3.38875,0,421,769,191,41,1.75
CA003,2018-01-19T00:00:00,16.09,10.5054166666667,6.37,77,59.4679166666667,47.62,0.364512,0,11.45,1.99166666666667,0,733,349,147,198,2
CA003,2018-01-20T00:00:00,17.4,9.61083333333333,4.91,81.4,69.1125,48.79,0.354426,0,11.45,3.234,0,479,444,280,228,2.16666666666667
CA003,2018-01-21T00:00:00,16.54,9.68833333333333,4.98,80.8,66.7658333333333,54.87,0.37188,0,10.64,3.08333333333333,0,671,375,180,208,2.04166666666667
CA003,2018-01-22T00:00:00,20.72,12.13,7.12,81.3,64.7933333333333,45.78,0.3848505,0,11.13,2.40347826086957,0,714,432,63,218,1.79166666666667
CA003,2018-01-23T00:00:00,18.63,11.8095833333333,6.71,79.3,64.2233333333333,47.15,0.3927225,0,9.51,3.1415,0,490,375,319,244,2.20833333333333
CA003,2018-01-24T00:00:00,19.07,11.8591666666667,7.64,87,65.1116666666667,44.51,0.381306,0,10.97,2.15,0,636,436,144,207,2.16666666666667
