cod_est,FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,Radiacion,Lluvia,V_Max,V_Med,V_Min,CV1,CV2,CV3,CV4,Direccion
JA010,2016-09-03T00:00:00,38.99,29.4016666666667,19.47,56.66,31.495,11.13,0.7871115,0,12.59,2.36958333333333,0,505,413,233,272,4
JA010,2016-09-04T00:00:00,39.79,30.2620833333333,19.73,41.26,24.4595833333333,11.9,0.782406,0,11.29,1.63583333333333,0,462,334,180,442,4
JA010,2016-09-05T00:00:00,41.31,30.1554166666667,18.07,45.48,23.7991666666667,10,0.7892835,0,8.21,1.32125,0,546,330,97,441,4
JA010,2016-09-06T00:00:00,41.98,30.65125,19.13,37.31,20.6966666666667,10,0.770193,0,8.54,1.21833333333333,0,538,306,103,468,4
JA010,2016-09-07T00:00:00,40.52,30.1758333333333,18.93,39.48,22.0008333333333,10.16,0.7667835,0,9.67,1.30375,0,378,283,108,643,4
JA010,2016-09-08T00:00:00,35.36,27.2179166666667,17.2,45.99,26.2433333333333,10,0.8047005,0,9.83,2.04833333333333,0,446,288,59,627,4
JA010,2016-09-09T00:00:00,33.23,25.2054166666667,17.28,60.97,32.7504166666667,14.77,0.724791,0,9.35,1.81083333333333,0,411,268,120,609,4
JA010,2016-09-10T00:00:00,33.22,23.2979166666667,11.13,45.14,22.5545833333333,10,0.815898,0,9.83,1.8675,0,565,275,50,519,4
JA010,2016-09-11T00:00:00,34.29,24.56125,14.47,50.26,31.57,17.08,0.7019655,0,10.48,2.02916666666667,0,556,329,138,392,4
JA010,2016-09-12T00:00:00,37.41,27.0329166666667,15.53,73.4,39.13625,11.86,0.793959,0.4,13.88,2.57166666666667,0,391,401,413,209,4
JA010,2016-09-13T00:00:00,27.85,20.69375,13.81,95.8,68.7004166666667,34.85,0.573204,0.6,15.67,1.92791666666667,0,326,154,139,793,4
JA010,2016-09-14T00:00:00,21.01,15.6979166666667,11.34,97.4,68.9504166666667,35.28,0.7000965,0.2,10,2.50625,0,453,165,84,717,4
JA010,2016-09-15T00:00:00,22.93,15.82125,7.2,88.2,54.4283333333333,27.8,0.8069865,0,9.35,2.0525,0,394,196,123,688,4
JA010,2016-09-16T00:00:00,27.18,17.9904166666667,7.39,86.4,49.25,22.07,0.787119,0,13.07,2.72875,0,579,287,40,501,4
JA010,2016-09-17T00:00:00,30.56,20.9283333333333,10.14,70.6,39.6216666666667,18.01,0.7939275,0,13.56,2.75,0,694,252,100,363,4
JA010,2016-09-18T00:00:00,29.5,20.4195833333333,10.14,68.93,36.0533333333333,13.26,0.772533,0,16.96,2.48333333333333,0,658,271,80,397,4
JA010,2016-09-19T00:00:00,30.63,20.31,8.67,54.46,32.1054166666667,14.5,0.776856,0,12.26,1.84041666666667,0,555,338,110,404,4
JA010,2016-09-20T00:00:00,28.71,22.6591666666667,17.67,70.5,45.0870833333333,20.44,0.6287925,0,9.51,1.59875,0,485,248,112,561,4
JA010,2016-09-21T00:00:00,30.69,21.5045833333333,10.07,61.5,33.0341666666667,14.92,0.766734,0,8.86,1.86666666666667,0,543,322,67,481,4
JA010,2016-09-22T00:00:00,29.32,20.255,10.87,59.17,39.3133333333333,21.9,0.5963715,0,8.86,1.71958333333333,0,426,252,104,632,4
JA010,2016-09-23T00:00:00,30.38,21.325,12.01,78.9,49.7845833333333,22.59,0.705984,0,10,1.60958333333333,0,464,233,138,576,4
JA010,2016-09-24T00:00:00,30.76,22.8979166666667,14.2,68.22,41.0025,18.97,0.740025,0,13.56,2.49875,0,522,345,169,380,4
JA010,2016-09-25T00:00:00,30.62,22.52625,14.06,69.4,45.7025,22.12,0.741291,0,14.05,2.33,0,468,280,188,477,4
JA010,2016-09-26T00:00:00,31.43,23.73625,16.87,64.18,41.3525,17.2,0.66837555,0,11.94,2.39166666666667,0,386,349,290,387,4
JA010,2016-09-27T00:00:00,31.48,25.04125,17.19,67.51,45.9345833333333,17.31,0.718083,0,14.53,3.38791666666667,0,274,397,501,238,4
JA010,2016-09-28T00:00:00,27.58,21.2729166666667,14.21,79.8,51.3591666666667,26.07,0.516834,0,18.91,4.6775,0,563,417,305,129,4
JA010,2016-09-29T00:00:00,27.57,21.1241666666667,13.54,69.68,46.8820833333333,28.6,0.657396,0,16.8,4.61458333333333,0,422,531,364,98,4
JA010,2016-09-30T00:00:00,28.5,19.6641666666667,9.8,81.4,49.0595833333333,19.86,0.7182735,0,12.26,2.76708333333333,0,465,405,206,339,4
JA010,2016-10-01T00:00:00,28.97,21.0708333333333,12.94,76.5,46.0816666666667,21.17,0.694134,0,9.83,1.52416666666667,0,369,268,237,528,4
JA010,2016-10-02T00:00:00,29.37,20.6154166666667,12,61.36,42.8425,24.38,0.666849,0,8.54,1.5875,0,508,308,107,485,4
JA010,2016-10-03T00:00:00,31.9,21.7725,11.68,72.3,45.0841666666667,16.41,0.683733,0,15.83,2.59,0,552,455,273,135,4
JA010,2016-10-04T00:00:00,31.96,22.9866666666667,13.66,70.9,42.7654166666667,18.69,0.655194,0,11.78,2.33625,0,591,361,161,300,4
JA010,2016-10-05T00:00:00,32.71,23.5004166666667,14.01,63.38,38.1304166666667,13.54,0.657075,0,10.97,2.02083333333333,0,455,372,260,324,4
JA010,2016-10-06T00:00:00,29.38,21.4779166666667,12.53,71.2,47.6808333333333,26.24,0.5867895,0,10.48,2.49583333333333,0,540,294,127,455,4
JA010,2016-10-07T00:00:00,30.24,20.0804166666667,10.54,75.7,43.2920833333333,18.02,0.6157815,0,9.35,2.21375,0,540,280,52,545,4
JA010,2016-10-08T00:00:00,31.17,19.8475,9.47,65.53,38.805,17.76,0.6009345,0,8.86,1.94708333333333,0,558,370,100,388,4
JA010,2016-10-09T00:00:00,27.93,19.57125,10.39,63.5,38.3391666666667,16.62,0.6206631,0,10.32,1.83583333333333,0,442,308,68,597,4
JA010,2016-10-10T00:00:00,26.71,17.2325,7.13,71,44.4908333333333,23.43,0.643272,0,7.89,2.015,0,524,317,75,493,4
JA010,2016-10-11T00:00:00,25.25,16.155,7,81.6,54.3933333333333,29.67,0.63099555,0,7.4,2.12083333333333,0,424,349,69,575,4
JA010,2016-10-12T00:00:00,17.55,14.63875,10.74,94.9,77.29375,56.79,0.1767261,1.8,15.18,2.51375,0,271,274,440,428,4
JA010,2016-10-13T00:00:00,17.95,14.05375,12.01,97.4,87.2708333333334,71.7,0.263151,11.2,8.54,1.38333333333333,0,338,228,282,566,4
JA010,2016-10-14T00:00:00,18.81,14.2033333333333,10.27,93.9,81.7020833333333,59.22,0.4163526,0,7.73,1.525,0,369,202,81,764,4
JA010,2016-10-15T00:00:00,22.2,13.2341666666667,5.53,98,71.9466666666667,31.94,0.6139605,0,11.29,2.34375,0,775,319,103,197,4
JA010,2016-10-16T00:00:00,24.26,15.425,7.2,92.7,66.965,33.34,0.58939455,0,7.89,1.5025,0,656,334,90,327,4
JA010,2016-10-17T00:00:00,25.19,17.6691666666667,9.87,92.2,67.7983333333333,39.5,0.5612871,0,7.89,1.39583333333333,0,474,288,153,497,4
JA010,2016-10-18T00:00:00,25.98,18.7166666666667,12.14,92.9,68.02875,41.2,0.516048,0,12.43,1.64791666666667,0,725,341,67,259,4
JA010,2016-10-19T00:00:00,25.6,19.5045833333333,14.88,93,66.26125,39.72,0.4156275,1.6,12.26,2.36708333333333,0,562,364,185,302,4
JA010,2016-10-20T00:00:00,22.55,17.3158333333333,13.01,96.8,82.71875,60.7,0.28998,0.6,8.38,1.45,0,534,266,193,409,4
JA010,2016-10-21T00:00:00,25.71,18.04625,12.08,95.9,73.70375,40.93,0.481275,0,9.19,1.96625,0,455,370,226,364,4
JA010,2016-10-22T00:00:00,24.55,17.6066666666667,11.53,94,73.0245833333333,41.52,0.402825,0.2,13.07,2.85208333333333,0,249,240,306,612,4
JA010,2016-10-23T00:00:00,25.13,18.4641666666667,12.4,93.2,64.7570833333334,35.85,0.495429,0,18.74,4.61,0,132,312,509,465,4
JA010,2016-10-24T00:00:00,19.74,14.1566666666667,10.34,98.5,89.4620833333333,67.81,0.28911,1.6,13.4,1.71875,0,446,285,177,499,4
JA010,2016-10-25T00:00:00,24.47,17.5525,11.74,97.6,82.20375,52.59,0.384642,0,9.83,2.00583333333333,0,716,314,144,234,4
JA010,2016-10-26T00:00:00,28.79,20.12,14.21,93.9,69.9183333333333,32.75,0.45990915,0,11.29,2.76291666666667,0,811,326,108,171,4
JA010,2016-10-27T00:00:00,28.85,20.90625,14.08,90.2,62.395,34.75,0.4125675,0,11.94,3.0975,0,405,545,396,71,3
JA010,2016-10-28T00:00:00,27.71,19.5875,12.74,92.7,66.31875,36.8,0.484221,0,16.48,4.10833333333333,0,440,520,376,82,4
JA010,2016-10-29T00:00:00,23.93,16.0370833333333,9.87,91.6,66.7295833333333,29.25,0.518535,0,11.45,3.40916666666667,0,763,404,84,154,2
JA010,2016-10-30T00:00:00,26.65,14.2783333333333,4.99,91,55.6641666666667,13.28,0.52908,0,9.83,2.35333333333333,0,674,370,88,276,4
JA010,2016-10-31T00:00:00,24.98,14.3404166666667,3.93,75.9,47.3445833333333,14.11,0.5263305,0,10.48,2.85416666666667,0,679,442,149,146,3
JA010,2016-11-01T00:00:00,23.06,14.9858333333333,7.39,80.8,57.72625,29.85,0.432003,0,11.45,2.85041666666667,0,452,461,282,212,4
JA010,2016-11-02T00:00:00,26.13,15.2166666666667,6.93,82.9,59.4345833333333,29.41,0.352257,0,8.54,1.93125,0,615,421,125,252,4
JA010,2016-11-03T00:00:00,27.25,16.7475,6.47,89.8,55.2104166666667,24.23,0.4076685,0,9.83,2.57416666666667,0,553,415,205,241,4
JA010,2016-11-04T00:00:00,20.48,17.1645833333333,14.48,76.1,63.3854166666667,49.76,0.1671285,0,13.24,2.08666666666667,0,504,274,169,460,4
JA010,2016-11-05T00:00:00,19.28,15.42625,11.87,94.6,77.8908333333333,54.17,0.1360365,0.6,13.07,2.66916666666667,0,322,366,356,364,4
JA010,2016-11-06T00:00:00,14.28,10.1483333333333,4.93,97.7,83.04,57.67,0.3513375,0,7.73,1.95083333333333,0,238,173,108,897,4
JA010,2016-11-07T00:00:00,13.95,6.35291666666667,2.19,99.3,85.07,47.36,0.485355,0,15.5,2.13458333333333,0,521,274,156,455,4
JA010,2016-11-08T00:00:00,12.07,5.39041666666667,-0.21,100,84.12,52.46,0.4311915,0,7.89,1.45291666666667,0,487,264,128,536,4
JA010,2016-11-09T00:00:00,10.69,7.3075,2.39,99,89.5,70.2,0.112872,0,8.86,1.72416666666667,0,610,252,189,356,4
JA010,2016-11-10T00:00:00,14.82,9.38041666666667,4.33,99.7,89.81875,60.93,0.2949765,0,7.73,0.975416666666666,0,354,245,101,704,4
JA010,2016-11-11T00:00:00,17.08,7.2325,-0.14,100,85.8825,51.89,0.3375675,0,8.54,1.51083333333333,0,564,410,80,361,4
JA010,2016-11-12T00:00:00,18.83,8.74416666666667,1.05,100,82.4416666666667,48.72,0.3438165,0,6.43,1.00958333333333,0,537,471,48,356,4
JA010,2016-11-13T00:00:00,18.55,10.9283333333333,5.79,96.8,76.5279166666667,40.98,0.2946921,0,10,1.86208333333333,0,755,380,107,158,4
JA010,2016-11-14T00:00:00,17.61,8.79083333333333,1.85,98.9,77.0358333333333,42.65,0.3779085,0,11.45,1.86083333333333,0,512,383,92,418,4
JA010,2016-11-15T00:00:00,17.55,8.19708333333333,0.99,95.7,73.3804166666667,40.25,0.380421,0,8.86,1.78416666666667,0,600,330,123,359,4
JA010,2016-11-16T00:00:00,18.61,7.81708333333333,0.65,97.2,71.0033333333334,30.57,0.38814,0,8.54,1.76416666666667,0,590,354,153,306,4
JA010,2016-11-17T00:00:00,19.13,8.15375,0.45,99.3,70.7616666666667,28.92,0.3795315,0,8.54,1.82217391304348,0,551,473,106,271,4
JA010,2016-11-18T00:00:00,3.92,3.37,2.52,93.9,92.75,90.7,0,0,5.78,2.695,0,82,150,3,2,2
JA010,2016-12-01T00:00:00,17.08,12.8881818181818,0,96.4,76.5854545454546,46.9,0.230989090909091,0,10.32,2.46363636363636,0,117,121,305,105,4
JA010,2016-12-02T00:00:00,17.59,11.4579166666667,7.4,96.1,81.2475,59.1,0.2802735,0,14.05,2.79782608695652,0,583,466,214,149,4
JA010,2016-12-03T00:00:00,17.62,12.0075,7.87,90.1,75.5308333333333,58.17,0.2120796,0,12.91,3.59125,0,368,557,448,48,3
JA010,2016-12-04T00:00:00,15.7,11.8425,9.74,97.2,87.9375,70,0.167268,0,8.86,1.96916666666667,0,532,350,354,167,4
JA010,2016-12-05T00:00:00,18.65,11.63,5.8,97.5,84.90125,60.27,0.3045462,0,10.16,1.51571428571429,0,591,326,269,218,4
JA010,2016-12-06T00:00:00,19.48,11.70375,6.26,98.6,85,58.14,0.2405205,0,6.1,1.09227272727273,0,583,444,205,178,4
JA010,2016-12-07T00:00:00,16.84,9.75458333333333,4.13,97.2,78.925,53.82,0.29160105,0,12.75,2.57791666666667,0,766,449,112,91,3
JA010,2016-12-08T00:00:00,17.61,8.35,1.52,97.7,77.8795833333333,43.79,0.2934582,0,9.67,2.48375,0,726,425,80,188,4
JA010,2016-12-09T00:00:00,17.54,9.98708333333333,3.8,95.6,80.6975,55.96,0.29763105,0,11.29,2.47375,0,823,349,83,158,4
JA010,2016-12-10T00:00:00,17.74,9.59625,4.39,98.1,83.1758333333333,53.77,0.2896206,0,8.7,1.98130434782609,0,631,514,124,148,4
JA010,2016-12-11T00:00:00,18.24,8.3825,2.05,99.9,84.21625,54.98,0.289836,0,8.54,1.55869565217391,0,570,459,63,304,4
JA010,2016-12-12T00:00:00,17.75,7.03166666666667,0.25,100,82.0758333333333,45.01,0.290262,0,8.05,1.67181818181818,0,596,529,50,234,4
JA010,2016-12-13T00:00:00,17.01,6.47583333333333,0.12,98.8,83.0158333333333,48.22,0.291699,0,7.73,1.74739130434783,0,591,470,89,260,4
JA010,2016-12-14T00:00:00,14.16,7.50083333333333,1.85,99.2,82.5383333333333,46.61,0.201804,0,8.7,1.73,0,568,377,181,284,4
JA010,2016-12-15T00:00:00,9.47,7.18166666666667,5.66,99.5,96.6916666666667,80.7,0.134808,0,6.59,1.11733333333333,0,252,178,240,740,4
JA010,2016-12-16T00:00:00,10.09,7.47791666666667,4.8,98,88.1916666666666,72,0.1194105,0,11.78,2.57904761904762,0,412,222,509,264,4
JA010,2016-12-17T00:00:00,10.02,7.07541666666667,4.4,98,94.3791666666667,78.5,0.0931005,0,11.62,1.20333333333333,0,529,307,239,329,4
JA010,2016-12-18T00:00:00,12.82,9.29583333333333,6.53,88.2,75.48,60.88,0.1595001,0,19.07,1.66888888888889,0,439,206,385,371,4
JA010,2016-12-19T00:00:00,9.75,7.06583333333333,4.06,97.2,87.7916666666666,75.6,0.133452,0,10.81,1.24368421052632,0,431,136,136,697,4
JA010,2016-12-20T00:00:00,12.56,6.5925,2.46,100,85.1120833333333,49.83,0.3090105,0,6.27,1.05066666666667,0,411,217,124,649,4
JA010,2016-12-21T00:00:00,12.02,4.6025,-1.28,100,87.1354166666667,58.28,0.276186,0,8.86,1.35434782608696,0,515,306,106,479,4
JA010,2016-12-22T00:00:00,15.63,5.07125,-1.14,100,84.5341666666667,50.04,0.290574,0,6.75,1.02826086956522,0,620,409,118,262,4
JA010,2016-12-23T00:00:00,15.67,6.23916666666667,-0.07,99.7,82.25875,48.84,0.289212,0,7.24,1.38478260869565,0,717,416,79,196,4
JA010,2016-12-24T00:00:00,16.74,6.5275,-0.07,99.8,82.0520833333333,48.47,0.29187,0,8.05,1.64826086956522,0,656,526,90,139,4
JA010,2016-12-25T00:00:00,15.34,6.54875,0.99,98,80.8841666666666,45.84,0.298683,0,9.35,2.215,0,661,553,119,81,4
JA010,2016-12-26T00:00:00,18.32,5.91875,-1.88,100,79.52375,39.07,0.298113,0,7.4,1.57347826086957,0,646,530,66,168,4
JA010,2016-12-27T00:00:00,18.13,7.06666666666667,-0.87,99,73.3620833333333,29.25,0.29885355,0,7.08,1.39285714285714,0,634,556,108,111,4
JA010,2016-12-28T00:00:00,15.21,7.40416666666667,1.39,91.4,72.2841666666667,40.32,0.291225,0,11.45,2.89833333333333,0,638,475,250,63,3
JA010,2016-12-29T00:00:00,15.01,6.10375,-0.81,99.6,80.22625,48.81,0.2965395,0,10,2.72958333333333,0,769,544,16,87,4
JA010,2016-12-30T00:00:00,17.15,5.11708333333333,-1.55,99.8,79.1270833333333,41.27,0.30689655,0,11.45,1.90636363636364,0,654,532,101,122,4
JA010,2016-12-31T00:00:00,13.02,3.98666666666667,-3.69,96.7,74.32375,45.58,0.302301,0,10.32,2.43583333333333,0,623,514,185,88,3
JA011,2016-01-01T00:00:00,13.63,11.0533333333333,9.41,93.8,90.2625,82,0.1731435,2,24.25,4.84833333333333,0,199,229,579,418,4
JA011,2016-01-02T00:00:00,11.52,8.68791666666667,4.92,94.5,81.7379166666667,58.54,0.2106075,2.8,21.66,5.745,0,159,30,475,763,4
JA011,2016-01-03T00:00:00,10.99,7.63208333333333,4.65,94.6,90.5708333333333,81.5,0.0919911,3,21.01,5.57208333333333,0,63,78,672,613,4
JA011,2016-01-04T00:00:00,13.23,11.1804166666667,9.67,94.6,90.2708333333333,74.6,0.0959205,9.4,38.18,15.2216666666667,0,1,0,785,641,4
JA011,2016-01-05T00:00:00,10.14,7.3525,3.53,94,78.4783333333333,58.14,0.2780145,12,24.58,8.70291666666667,0,34,0,311,1081,4
JA011,2016-01-06T00:00:00,6.17,3.93375,2.21,92.9,86.6041666666666,79.8,0.134604,0.2,17.61,8.17708333333333,0,0,0,878,551,4
JA011,2016-01-07T00:00:00,9.41,8.14375,6.17,94.7,94.2708333333333,93.6,0.0495015,3,21.82,9.72875,0,0,0,978,449,3
JA011,2016-01-08T00:00:00,13.1,10.0104166666667,8.22,94.7,82.2995833333333,58.44,0.337866,0.6,21.01,7.19583333333333,0,2,1,991,434,4
JA011,2016-01-09T00:00:00,11.98,9.2125,7.56,94.3,85.17125,63.38,0.20256,4.6,20.53,8.15708333333333,0,0,0,915,511,4
JA011,2016-01-10T00:00:00,10.99,8.98208333333333,7.16,91.2,80.30625,69.07,0.193143,1,28.46,11.5995833333333,0,1,0,944,484,4
JA011,2016-01-11T00:00:00,9.87,8.1725,6.57,93.7,90.9583333333333,81.3,0.05565,21,30.25,11.065,0,18,0,867,540,4
JA011,2016-01-12T00:00:00,9.8,5.90833333333333,3.07,94,84.5375,62.62,0.306219,0.2,11.29,3.74375,0,190,32,411,790,4
JA011,2016-01-13T00:00:00,3.93,2.318,0.95,91.3,89.88,87.4,0.0420012,0,10,3.441,0,239,354,0,1,2
JA011,2016-03-07T00:00:00,5.58,3.23777777777778,0,86.3,78.4266666666667,69.14,5.03928,0.4,16.8,4.79777777777778,0,240,18,15,248,4
JA011,2016-03-08T00:00:00,9.08,4.525,0.23,85.6,63.2291666666667,45.99,0.707847,0,18.26,3.91708333333333,0,691,290,85,332,4
JA011,2016-03-09T00:00:00,8.35,4.70541666666667,-1.35,78.8,66.6033333333333,49.57,0.466638,0.4,19.39,5.92958333333333,0,308,118,431,569,4
JA011,2016-03-10T00:00:00,10.13,5.20083333333333,0.23,79.6,55.1070833333333,42.14,0.4369305,0,24.09,7.12166666666667,0,785,97,37,473,4
JA011,2016-03-11T00:00:00,11.52,5.85791666666667,1.22,68.24,53.32125,35.96,0.786432,0,14.37,4.37083333333333,0,733,352,48,276,2
JA011,2016-03-12T00:00:00,13.63,6.57208333333333,-0.82,79.6,50.99,28.56,0.9310005,0,11.78,3.16333333333333,0,605,386,144,267,4
JA011,2016-03-13T00:00:00,14.95,7.99208333333333,0.95,65.98,47.0541666666667,27.59,0.932418,0,12.59,4.06083333333333,0,342,463,338,276,4
JA011,2016-03-14T00:00:00,14.29,8.78958333333333,3.73,68.46,53.19125,35.08,0.823443,0,17.45,4.49791666666667,0,262,242,414,505,4
JA011,2016-03-15T00:00:00,13.04,8.23291666666667,5.71,91,70.4170833333333,46.42,0.5328645,0,15.02,5.75291666666667,0,36,38,727,620,4
JA011,2016-03-16T00:00:00,14.69,9.02083333333333,5.51,92.4,68.6929166666667,39.26,0.581526,1.6,14.69,3.99083333333333,0,180,32,219,977,4
JA011,2016-03-17T00:00:00,15.15,8.93833333333333,3.79,90.9,64.2595833333333,32.64,0.8504535,0,14.21,4.63083333333333,0,181,29,343,871,4
JA011,2016-03-18T00:00:00,13.3,9.30208333333333,4.59,84.9,70.2454166666667,57.12,0.4665,0,13.4,3.01541666666667,0,336,221,329,524,4
JA011,2016-03-19T00:00:00,11.98,8.48583333333333,5.77,92.9,78.92125,61.08,0.446751,5.4,17.45,5.07416666666667,0,37,68,712,606,4
JA011,2016-03-20T00:00:00,14.69,8.31833333333333,3.79,92.1,73.59875,41.49,0.8058045,0.4,21.5,3.67958333333333,0,312,385,354,370,4
JA011,2016-03-21T00:00:00,13.9,8.37666666666667,4.06,92.3,72.9358333333333,44.67,0.6748356,5.8,16.48,4.26416666666667,0,365,554,334,171,4
JA011,2016-03-22T00:00:00,8.88,6.22125,4.65,93.3,87.7166666666667,70.9,0.31098,3.8,8.54,3.00666666666667,0,91,739,341,249,4
JA011,2016-03-23T00:00:00,11.45,7.22833333333333,4.92,93.6,86.0454166666667,67.81,0.407679,1,15.67,4.3775,0,79,1,506,837,4
JA011,2016-03-24T00:00:00,16.01,8.26458333333333,0.29,83.9,58.2995833333333,32.89,1.019298,0,14.21,2.59166666666667,0,595,447,104,256,2
JA011,2016-03-25T00:00:00,16.87,10.2625,4.39,90.6,62.3608333333333,38.26,0.924699,0,18.74,5.3275,0,206,128,511,577,4
JA011,2016-03-26T00:00:00,15.61,10.2004166666667,5.71,93.3,76.1795833333333,55.02,0.8727645,0,17.45,6.38375,0,39,0,512,869,4
JA011,2016-03-27T00:00:00,15.48,10.9141666666667,7.5,94.2,71.3858333333333,43.18,0.72958005,0.4,22.79,7.90125,0,69,0,706,643,4
JA011,2016-03-28T00:00:00,15.35,9.81166666666667,3.2,82.5,58.7141666666667,34.25,0.9518505,0,15.34,4.54958333333333,0,407,101,425,487,4
JA011,2016-03-29T00:00:00,20.63,13.0004166666667,5.78,81,53.0770833333333,24.24,1.072665,0,11.29,2.96708333333333,0,532,307,221,360,4
JA011,2016-03-30T00:00:00,24.66,15.9954166666667,7.96,69.67,40.6504166666667,17.51,1.036083,0,19.23,5.34541666666667,0,376,264,328,453,4
JA011,2016-03-31T00:00:00,12.44,7.7275,5.45,84.7,68.9691666666667,56.22,0.3589035,0,19.55,7.35166666666667,0,93,11,545,768,4
JA011,2016-04-01T00:00:00,13.04,7.05208333333333,1.55,69.6,48.7079166666667,29.07,1.0987845,0,25.22,5.23416666666667,0,755,176,55,413,4
JA011,2016-04-02T00:00:00,16.47,9.57291666666667,1.55,64.53,41.7191666666667,22.69,1.05627,0,15.5,4.44833333333333,0,359,337,318,407,4
JA011,2016-04-03T00:00:00,16.47,10.86625,6.3,89.6,61.17125,37.84,1.022802,1.2,21.34,6.48,0,164,78,560,622,4
JA011,2016-04-04T00:00:00,9.74,7.95625,5.91,92.3,88.7875,78.3,0.1229445,36,25.71,8.2275,0,3,4,974,445,4
JA011,2016-04-05T00:00:00,10.73,7.70916666666667,4.12,93.8,77.6808333333333,61.9,0.2712855,9,31.22,7.98,0,472,161,140,616,4
JA011,2016-04-06T00:00:00,16.34,10.2316666666667,4.78,78.3,68.74875,51.22,0.727986,0,13.88,3.72666666666667,0,540,543,106,227,4
JA011,2016-04-07T00:00:00,19.05,12.74875,6.3,79.9,53.3295833333333,26.05,1.130586,0,15.83,3.32625,0,716,252,77,347,4
JA011,2016-04-08T00:00:00,13.3,9.75375,6.17,70.9,47.58625,29.08,1.0872705,0,22.79,5.79916666666667,0,726,288,66,323,4
JA011,2016-04-09T00:00:00,16.27,9.95833333333333,3.33,61.54,49.395,30.01,1.1430435,0,15.83,4.43625,0,336,200,501,383,4
JA011,2016-04-10T00:00:00,13.96,9.70916666666667,5.64,92.6,71.16125,55.07,0.834174,2,22.79,7.39583333333333,0,51,83,623,664,4
JA011,2016-04-11T00:00:00,11.45,8.33083333333333,5.58,92.1,82.9541666666667,70.2,0.409869,1.4,16.96,5.4875,0,13,103,666,639,4
JA011,2016-04-12T00:00:00,14.03,9.5475,6.7,92.7,80.8558333333333,51.92,0.503709,1.4,19.72,5.86916666666667,0,186,213,549,475,4
JA011,2016-04-13T00:00:00,14.36,9.8025,7.03,93.4,77.2095833333333,51.91,0.72674205,6.2,18.91,6.26166666666667,0,21,71,709,626,4
JA011,2016-04-14T00:00:00,19.05,12.6629166666667,5.58,86,63.77375,36.14,1.184055,0,15.02,3.77916666666667,0,441,248,301,431,4
JA011,2016-04-15T00:00:00,18.45,13.2891666666667,8.42,80.9,63.9183333333333,44.43,1.1345085,0,22.63,5.47333333333333,0,299,240,397,487,4
JA011,2016-04-16T00:00:00,18.85,13.2704166666667,10,93.2,74.9479166666667,52.03,0.843882,2.8,26.52,8.84958333333333,0,3,2,821,603,4
JA011,2016-04-17T00:00:00,17.07,12.0729166666667,8.94,94,74.7945833333333,46.91,0.730908,12.4,21.98,6.16041666666667,0,101,39,651,632,4
JA011,2016-04-18T00:00:00,23.28,15.11875,7.17,79,54.2275,29.8,1.081212,0,16.48,5.815,0,328,928,127,42,3
JA011,2016-04-19T00:00:00,20.24,14.6133333333333,11.19,83.4,61.0841666666667,40.92,0.6047115,0.2,22.31,7.90458333333333,0,181,716,318,207,4
JA011,2016-04-20T00:00:00,13.5,9.5125,6.96,93.7,85.97375,62.64,0.4442865,24.6,27.82,6.365,0,74,366,540,443,4
JA011,2016-04-21T00:00:00,17.07,11.2204166666667,7.03,93.1,66.8995833333333,31.05,1.076625,0.2,12.43,3.75583333333333,0,209,88,567,543,4
JA011,2016-04-22T00:00:00,16.54,12.385,9.67,79.6,65.1004166666667,53.55,0.5865135,0,12.59,3.2125,0,402,268,210,524,4
JA011,2016-04-23T00:00:00,15.68,11.9308333333333,8.42,92,77.9279166666667,61.49,0.5452935,0.8,12.26,3.38083333333333,0,374,219,419,408,4
JA011,2016-04-24T00:00:00,18.65,12.5666666666667,7.04,90.8,63.5129166666666,35.66,1.262859,0.2,16.31,3.77458333333333,0,672,460,66,210,4
JA011,2016-04-25T00:00:00,20.96,13.8429166666667,6.24,73.9,46.2279166666667,23.94,1.2822495,0,14.69,4.22125,0,452,508,178,278,4
JA011,2016-04-26T00:00:00,21.29,15.0316666666667,8.09,62.03,48.2145833333333,32.98,1.1910165,0,18.74,3.71541666666667,0,429,157,367,458,4
JA011,2016-04-27T00:00:00,21.36,15.9129166666667,10.73,77.7,54.7908333333333,32.42,1.077318,0,19.72,5.7375,0,196,92,423,704,4
JA011,2016-04-28T00:00:00,20.44,14.7504166666667,9.41,83.7,58.7566666666667,38.29,1.127511,0,17.45,4.46291666666667,0,125,61,434,798,4
JA011,2016-04-29T00:00:00,19.11,14.1558333333333,9.68,89.8,71.4770833333333,46.56,0.7910205,1.2,13.72,3.67541666666667,0,319,377,399,318,4
JA011,2016-04-30T00:00:00,21.03,14.5591666666667,10.47,93.2,65.5645833333333,33.36,0.9868305,2.2,14.05,2.96416666666667,0,414,319,355,320,4
